timestamp,fps,cpu_usage,gpu_usage,frame_time_ms,process_time,physics_time,memory_mb,object_count,node_count,draw_calls,latency_ms
16175,2,1,9,82,9,00,477,13,-1,0000,-1,0000,458,95,144,41,-1,N/A
16350,2,0,4,45,9,00,494,51,-1,0000,-1,0000,458,85,144,41,-1,N/A
16601,361,4,19,16,9,00,2,77,-1,0000,-1,0000,458,91,144,41,-1,N/A
16852,345,5,18,12,9,00,2,89,-1,0000,-1,0000,459,06,144,41,-1,N/A
17103,340,3,17,15,9,00,2,94,-1,0000,-1,0000,459,14,144,41,-1,N/A
17353,379,3,11,44,19,00,2,64,-1,0000,-1,0000,459,20,144,41,-1,N/A
17604,355,5,21,94,19,00,2,81,-1,0000,-1,0000,459,26,144,41,-1,N/A
17854,344,2,14,03,19,00,2,91,-1,0000,-1,0000,459,35,144,41,-1,N/A
18107,363,1,11,83,19,00,2,75,-1,0000,-1,0000,459,40,144,41,-1,N/A
18357,360,4,12,99,35,00,2,78,-1,0000,-1,0000,459,47,144,41,-1,N/A
18610,381,2,17,56,35,00,2,62,-1,0000,-1,0000,459,55,144,41,-1,N/A
18861,350,7,12,44,35,00,2,85,-1,0000,-1,0000,459,60,144,41,-1,N/A
19114,314,3,10,30,35,00,3,18,-1,0000,-1,0000,459,66,144,41,-1,N/A
19364,364,7,13,58,34,00,2,74,-1,0000,-1,0000,459,76,144,41,-1,N/A
19615,294,0,13,44,34,00,3,40,-1,0000,-1,0000,459,81,144,41,-1,N/A
19866,397,6,10,92,34,00,2,52,-1,0000,-1,0000,459,87,144,41,-1,N/A
20116,387,8,10,35,34,00,2,58,-1,0000,-1,0000,459,96,144,41,-1,N/A
20369,362,5,11,89,34,00,2,76,-1,0000,-1,0000,460,02,144,41,-1,N/A
20621,322,4,13,44,34,00,3,10,-1,0000,-1,0000,460,08,144,41,-1,N/A
20873,381,4,11,37,34,00,2,62,-1,0000,-1,0000,460,17,144,41,-1,N/A
21124,368,3,20,67,34,00,2,72,-1,0000,-1,0000,460,23,144,41,-1,N/A
21376,387,3,11,35,35,00,2,58,-1,0000,-1,0000,460,29,144,41,-1,N/A
21627,321,9,9,37,35,00,3,11,-1,0000,-1,0000,460,38,144,41,-1,N/A
21878,394,3,12,91,35,00,2,54,-1,0000,-1,0000,460,44,144,41,-1,N/A
22130,388,5,16,12,35,00,2,57,-1,0000,-1,0000,460,49,144,41,-1,N/A
22382,380,0,18,58,33,00,2,63,-1,0000,-1,0000,460,58,144,41,-1,N/A
22633,389,2,11,36,33,00,2,57,-1,0000,-1,0000,460,64,144,41,-1,N/A
22884,372,2,15,68,33,00,2,69,-1,0000,-1,0000,460,70,144,41,-1,N/A
23135,389,2,17,57,33,00,2,57,-1,0000,-1,0000,460,79,144,41,-1,N/A
23387,386,4,18,59,33,00,2,59,-1,0000,-1,0000,460,87,144,41,-1,N/A
23638,391,8,11,42,33,00,2,55,-1,0000,-1,0000,460,93,144,41,-1,N/A
23888,326,2,9,88,33,00,3,07,-1,0000,-1,0000,461,02,144,41,-1,N/A
24139,358,1,12,97,33,00,2,79,-1,0000,-1,0000,461,08,144,41,-1,N/A
24401,34,7,17,93,33,00,28,80,-1,0000,-1,0000,461,13,144,41,-1,N/A
