timestamp,fps,cpu_usage,gpu_usage,frame_time_ms,process_time,physics_time,memory_mb,object_count,node_count,draw_calls,latency_ms
35329,598.9,4.66,-1.00,1.67,-1.0000,-1.0000,479.75,153,43,-1,N/A
35580,676.2,2.73,-1.00,1.48,-1.0000,-1.0000,479.85,153,43,-1,N/A
35831,615.4,3.89,-1.00,1.62,-1.0000,-1.0000,479.96,161,46,-1,N/A
36083,605.2,1.93,-1.00,1.65,-1.0000,-1.0000,480.07,161,46,-1,N/A
36334,632.6,2.33,-1.00,1.58,-1.0000,-1.0000,480.17,161,46,-1,N/A
36586,570.4,3.89,-1.00,1.75,-1.0000,-1.0000,480.28,161,46,-1,N/A
36837,657.1,2.33,-1.00,1.52,-1.0000,-1.0000,480.38,161,46,-1,N/A
37087,580.7,2.74,-1.00,1.72,-1.0000,-1.0000,480.50,169,49,-1,N/A
37338,653.3,3.11,-1.00,1.53,-1.0000,-1.0000,480.60,169,49,-1,N/A
37589,479.2,3.11,-1.00,2.09,-1.0000,-1.0000,480.71,169,49,-1,N/A
37839,611.5,2.74,-1.00,1.64,-1.0000,-1.0000,479.23,161,46,-1,N/A
38089,606.5,2.33,-1.00,1.65,-1.0000,-1.0000,473.23,161,46,-1,N/A
38340,654.0,2.34,-1.00,1.53,-1.0000,-1.0000,473.33,161,46,-1,N/A
38590,376.9,2.34,-1.00,2.65,-1.0000,-1.0000,473.42,161,46,-1,N/A
38842,395.2,0.78,-1.00,2.53,-1.0000,-1.0000,473.50,161,46,-1,N/A
39094,470.1,1.54,-1.00,2.13,-1.0000,-1.0000,473.59,170,48,-1,N/A
39346,607.1,1.56,-1.00,1.65,-1.0000,-1.0000,473.70,170,48,-1,N/A
39597,681.3,1.95,-1.00,1.47,-1.0000,-1.0000,473.80,170,48,-1,N/A
39847,652.5,1.56,-1.00,1.53,-1.0000,-1.0000,473.94,173,49,-1,N/A
40098,476.5,1.56,-1.00,2.10,-1.0000,-1.0000,474.03,173,49,-1,N/A
40348,614.6,0.78,-1.00,1.63,-1.0000,-1.0000,474.13,173,49,-1,N/A
40599,632.3,2.34,-1.00,1.58,-1.0000,-1.0000,474.24,173,49,-1,N/A
40851,630.2,3.50,-1.00,1.59,-1.0000,-1.0000,474.34,173,49,-1,N/A
41101,605.3,3.90,-1.00,1.65,-1.0000,-1.0000,474.43,173,49,-1,N/A
41351,663.0,1.17,-1.00,1.51,-1.0000,-1.0000,474.52,173,49,-1,N/A
41601,635.6,0.78,-1.00,1.57,-1.0000,-1.0000,474.61,173,49,-1,N/A
41852,680.1,2.34,-1.00,1.47,-1.0000,-1.0000,474.71,173,49,-1,N/A
42102,676.7,3.51,-1.00,1.48,-1.0000,-1.0000,474.82,173,49,-1,N/A
42353,643.2,2.73,-1.00,1.55,-1.0000,-1.0000,474.93,173,49,-1,N/A
42603,637.7,3.90,-1.00,1.57,-1.0000,-1.0000,475.03,173,49,-1,N/A
42854,572.9,3.51,-1.00,1.75,-1.0000,-1.0000,475.15,167,48,-1,N/A
43106,351.0,3.09,-1.00,2.85,-1.0000,-1.0000,475.25,167,48,-1,N/A
43356,398.3,4.29,-1.00,2.51,-1.0000,-1.0000,475.34,167,48,-1,N/A
43607,635.8,2.72,-1.00,1.57,-1.0000,-1.0000,475.44,167,48,-1,N/A
43858,600.7,2.35,-1.00,1.66,-1.0000,-1.0000,475.54,167,48,-1,N/A
44108,682.9,1.95,-1.00,1.46,-1.0000,-1.0000,475.65,167,48,-1,N/A
44359,648.3,1.95,-1.00,1.54,-1.0000,-1.0000,475.75,167,48,-1,N/A
44610,637.4,2.72,-1.00,1.57,-1.0000,-1.0000,475.86,167,48,-1,N/A
44861,637.8,3.12,-1.00,1.57,-1.0000,-1.0000,475.97,167,48,-1,N/A
45112,560.1,3.11,-1.00,1.79,-1.0000,-1.0000,476.38,545,102,-1,N/A
45364,234.7,2.71,-1.00,4.26,-1.0000,-1.0000,478.04,2253,346,-1,N/A
45614,567.6,3.91,-1.00,1.76,-1.0000,-1.0000,477.83,1833,286,-1,N/A
45866,587.7,2.33,-1.00,1.70,-1.0000,-1.0000,478.45,1399,224,-1,N/A
46117,512.3,1.17,-1.00,1.95,-1.0000,-1.0000,479.05,2141,330,-1,N/A
46368,552.7,0.78,-1.00,1.81,-1.0000,-1.0000,478.62,1287,208,-1,N/A
46620,614.7,1.17,-1.00,1.63,-1.0000,-1.0000,478.65,1133,186,-1,N/A
46870,630.6,2.33,-1.00,1.59,-1.0000,-1.0000,478.43,755,132,-1,N/A
47120,664.6,3.12,-1.00,1.50,-1.0000,-1.0000,478.09,167,48,-1,N/A
47371,542.0,1.95,-1.00,1.85,-1.0000,-1.0000,478.19,167,48,-1,N/A
47621,603.6,1.55,-1.00,1.66,-1.0000,-1.0000,478.30,167,48,-1,N/A
47872,674.5,1.95,-1.00,1.48,-1.0000,-1.0000,478.41,168,47,-1,N/A
48123,475.4,2.33,-1.00,2.10,-1.0000,-1.0000,478.52,168,47,-1,N/A
48373,630.5,2.73,-1.00,1.59,-1.0000,-1.0000,478.62,168,47,-1,N/A
48623,582.6,1.95,-1.00,1.72,-1.0000,-1.0000,478.73,168,47,-1,N/A
48873,656.3,0.78,-1.00,1.52,-1.0000,-1.0000,478.85,177,49,-1,N/A
49123,658.5,2.73,-1.00,1.52,-1.0000,-1.0000,478.96,177,49,-1,N/A
49374,660.5,2.34,-1.00,1.51,-1.0000,-1.0000,479.06,177,49,-1,N/A
49625,672.2,1.94,-1.00,1.49,-1.0000,-1.0000,479.17,177,49,-1,N/A
49875,673.5,3.51,-1.00,1.48,-1.0000,-1.0000,479.28,177,49,-1,N/A
50127,430.8,1.16,-1.00,2.32,-1.0000,-1.0000,506.29,185,52,-1,N/A
50378,661.6,3.90,-1.00,1.51,-1.0000,-1.0000,506.36,185,52,-1,N/A
50629,613.2,3.11,-1.00,1.63,-1.0000,-1.0000,506.47,185,52,-1,N/A
50879,617.6,3.11,-1.00,1.62,-1.0000,-1.0000,506.57,185,52,-1,N/A
51131,617.4,1.17,-1.00,1.62,-1.0000,-1.0000,506.65,177,49,-1,N/A
51381,489.8,0.39,-1.00,2.04,-1.0000,-1.0000,506.79,185,52,-1,N/A
51632,652.0,2.33,-1.00,1.53,-1.0000,-1.0000,506.89,185,52,-1,N/A
51883,506.6,2.72,-1.00,1.97,-1.0000,-1.0000,506.99,185,52,-1,N/A
52134,641.4,3.13,-1.00,1.56,-1.0000,-1.0000,507.09,185,52,-1,N/A
52385,594.1,0.77,-1.00,1.68,-1.0000,-1.0000,507.19,185,52,-1,N/A
52636,617.6,3.11,-1.00,1.62,-1.0000,-1.0000,507.30,185,52,-1,N/A
52886,631.3,2.35,-1.00,1.58,-1.0000,-1.0000,507.41,185,52,-1,N/A
53137,647.5,2.71,-1.00,1.54,-1.0000,-1.0000,507.51,185,52,-1,N/A
53388,624.4,2.33,-1.00,1.60,-1.0000,-1.0000,507.61,185,52,-1,N/A
53639,603.0,1.95,-1.00,1.66,-1.0000,-1.0000,507.70,185,52,-1,N/A
53894,182.9,1.53,-1.00,5.47,-1.0000,-1.0000,507.76,185,52,-1,N/A
54144,451.7,1.17,-1.00,2.21,-1.0000,-1.0000,501.47,185,52,-1,N/A
54395,362.2,2.34,-1.00,2.76,-1.0000,-1.0000,501.55,185,52,-1,N/A
54646,468.3,0.39,-1.00,2.14,-1.0000,-1.0000,501.62,185,52,-1,N/A
54897,533.1,0.78,-1.00,1.88,-1.0000,-1.0000,501.71,193,55,-1,N/A
55147,515.3,3.50,-1.00,1.94,-1.0000,-1.0000,501.81,193,55,-1,N/A
55398,533.0,2.74,-1.00,1.88,-1.0000,-1.0000,501.92,193,55,-1,N/A
55649,605.9,1.95,-1.00,1.65,-1.0000,-1.0000,502.02,193,55,-1,N/A
55900,643.1,5.04,-1.00,1.55,-1.0000,-1.0000,502.12,193,55,-1,N/A
56152,608.7,1.94,-1.00,1.64,-1.0000,-1.0000,502.22,193,55,-1,N/A
56403,475.9,1.95,-1.00,2.10,-1.0000,-1.0000,502.30,193,55,-1,N/A
56656,404.4,1.16,-1.00,2.47,-1.0000,-1.0000,502.38,193,55,-1,N/A
56906,437.1,1.95,-1.00,2.29,-1.0000,-1.0000,502.46,193,55,-1,N/A
57157,285.0,0.00,-1.00,3.51,-1.0000,-1.0000,502.53,193,55,-1,N/A
57408,639.9,0.78,-1.00,1.56,-1.0000,-1.0000,502.60,193,55,-1,N/A
57660,297.4,2.32,-1.00,3.36,-1.0000,-1.0000,502.70,193,55,-1,N/A
57910,623.9,2.73,-1.00,1.60,-1.0000,-1.0000,502.78,193,55,-1,N/A
58161,496.4,2.74,-1.00,2.01,-1.0000,-1.0000,502.88,193,55,-1,N/A
58411,654.4,1.55,-1.00,1.53,-1.0000,-1.0000,502.99,193,55,-1,N/A
58662,613.7,3.12,-1.00,1.63,-1.0000,-1.0000,503.09,193,55,-1,N/A
58912,641.8,2.73,-1.00,1.56,-1.0000,-1.0000,503.20,202,57,-1,N/A
59162,252.6,2.34,-1.00,3.96,-1.0000,-1.0000,503.30,202,57,-1,N/A
59413,648.4,1.17,-1.00,1.54,-1.0000,-1.0000,503.39,202,57,-1,N/A
59665,453.3,2.32,-1.00,2.21,-1.0000,-1.0000,503.48,202,57,-1,N/A
59917,478.2,0.39,-1.00,2.09,-1.0000,-1.0000,503.56,202,57,-1,N/A
60168,499.0,0.39,-1.00,2.00,-1.0000,-1.0000,503.62,202,57,-1,N/A
60418,470.3,1.56,-1.00,2.13,-1.0000,-1.0000,503.70,202,57,-1,N/A
60669,658.3,0.78,-1.00,1.52,-1.0000,-1.0000,503.78,202,57,-1,N/A
60920,639.9,3.89,-1.00,1.56,-1.0000,-1.0000,503.89,202,57,-1,N/A
61170,603.2,3.12,-1.00,1.66,-1.0000,-1.0000,503.99,202,57,-1,N/A
61421,562.2,2.34,-1.00,1.78,-1.0000,-1.0000,504.09,202,57,-1,N/A
61672,608.8,1.94,-1.00,1.64,-1.0000,-1.0000,504.20,202,57,-1,N/A
61923,591.1,2.34,-1.00,1.69,-1.0000,-1.0000,504.30,202,57,-1,N/A
62173,596.1,1.17,-1.00,1.68,-1.0000,-1.0000,504.40,202,57,-1,N/A
62424,582.6,1.96,-1.00,1.72,-1.0000,-1.0000,504.49,202,57,-1,N/A
62674,612.4,2.72,-1.00,1.63,-1.0000,-1.0000,504.59,202,57,-1,N/A
62926,576.7,1.56,-1.00,1.73,-1.0000,-1.0000,504.69,202,57,-1,N/A
63177,651.6,0.78,-1.00,1.53,-1.0000,-1.0000,504.80,202,57,-1,N/A
63428,639.6,3.12,-1.00,1.56,-1.0000,-1.0000,504.91,194,54,-1,N/A
63678,600.0,3.13,-1.00,1.67,-1.0000,-1.0000,505.01,194,54,-1,N/A
63929,625.4,1.17,-1.00,1.60,-1.0000,-1.0000,505.13,201,56,-1,N/A
64180,656.0,2.73,-1.00,1.52,-1.0000,-1.0000,505.23,201,56,-1,N/A
64430,674.6,2.72,-1.00,1.48,-1.0000,-1.0000,505.33,201,56,-1,N/A
64681,599.2,1.17,-1.00,1.67,-1.0000,-1.0000,505.44,201,56,-1,N/A
64932,523.5,0.78,-1.00,1.91,-1.0000,-1.0000,505.54,201,56,-1,N/A
65182,641.6,3.12,-1.00,1.56,-1.0000,-1.0000,505.65,201,56,-1,N/A
65433,633.4,2.73,-1.00,1.58,-1.0000,-1.0000,505.76,201,56,-1,N/A
65684,616.1,1.17,-1.00,1.62,-1.0000,-1.0000,505.86,201,56,-1,N/A
65934,634.9,2.34,-1.00,1.58,-1.0000,-1.0000,505.96,201,56,-1,N/A
66186,666.1,2.73,-1.00,1.50,-1.0000,-1.0000,506.07,201,56,-1,N/A
66438,460.9,1.55,-1.00,2.17,-1.0000,-1.0000,506.17,201,56,-1,N/A
66689,378.2,0.39,-1.00,2.64,-1.0000,-1.0000,506.28,201,56,-1,N/A
66939,616.9,2.74,-1.00,1.62,-1.0000,-1.0000,506.38,201,56,-1,N/A
67190,642.6,1.56,-1.00,1.56,-1.0000,-1.0000,506.49,201,56,-1,N/A
67440,667.4,1.56,-1.00,1.50,-1.0000,-1.0000,506.60,201,56,-1,N/A
67691,623.6,1.17,-1.00,1.60,-1.0000,-1.0000,506.81,201,56,-1,N/A
67942,610.5,2.72,-1.00,1.64,-1.0000,-1.0000,506.91,201,56,-1,N/A
68192,606.0,1.56,-1.00,1.65,-1.0000,-1.0000,507.01,201,56,-1,N/A
68443,648.0,2.33,-1.00,1.54,-1.0000,-1.0000,507.12,201,56,-1,N/A
68693,557.9,2.73,-1.00,1.79,-1.0000,-1.0000,507.22,201,56,-1,N/A
68944,604.4,3.51,-1.00,1.65,-1.0000,-1.0000,507.33,210,58,-1,N/A
69195,536.2,4.68,-1.00,1.87,-1.0000,-1.0000,507.42,210,58,-1,N/A
69445,635.4,4.67,-1.00,1.57,-1.0000,-1.0000,507.52,210,58,-1,N/A
69695,648.6,4.69,-1.00,1.54,-1.0000,-1.0000,507.63,210,58,-1,N/A
69946,650.3,3.89,-1.00,1.54,-1.0000,-1.0000,507.73,210,58,-1,N/A
70197,616.8,3.90,-1.00,1.62,-1.0000,-1.0000,507.84,210,58,-1,N/A
70448,663.0,5.83,-1.00,1.51,-1.0000,-1.0000,507.95,210,58,-1,N/A
70698,653.5,5.84,-1.00,1.53,-1.0000,-1.0000,508.06,210,58,-1,N/A
70950,604.5,5.83,-1.00,1.65,-1.0000,-1.0000,508.16,210,58,-1,N/A
71201,623.3,5.08,-1.00,1.60,-1.0000,-1.0000,508.27,210,58,-1,N/A
71452,530.7,3.87,-1.00,1.88,-1.0000,-1.0000,508.38,210,58,-1,N/A
71703,632.1,3.52,-1.00,1.58,-1.0000,-1.0000,508.47,210,58,-1,N/A
71955,632.1,5.82,-1.00,1.58,-1.0000,-1.0000,508.57,210,58,-1,N/A
72206,570.7,5.43,-1.00,1.75,-1.0000,-1.0000,508.67,210,58,-1,N/A
72457,181.3,1.95,-1.00,5.52,-1.0000,-1.0000,508.74,210,58,-1,N/A
72708,593.1,3.11,-1.00,1.69,-1.0000,-1.0000,501.62,210,58,-1,N/A
72959,618.7,2.34,-1.00,1.62,-1.0000,-1.0000,501.73,218,61,-1,N/A
73211,592.5,1.94,-1.00,1.69,-1.0000,-1.0000,501.83,218,61,-1,N/A
73461,531.0,3.90,-1.00,1.88,-1.0000,-1.0000,501.92,218,61,-1,N/A
73713,604.6,2.71,-1.00,1.65,-1.0000,-1.0000,502.02,218,61,-1,N/A
73965,486.3,1.94,-1.00,2.06,-1.0000,-1.0000,502.12,218,61,-1,N/A
74215,562.3,3.52,-1.00,1.78,-1.0000,-1.0000,502.22,218,61,-1,N/A
74465,556.8,2.73,-1.00,1.80,-1.0000,-1.0000,502.31,218,61,-1,N/A
74716,650.8,3.88,-1.00,1.54,-1.0000,-1.0000,502.42,218,61,-1,N/A
74968,610.8,1.94,-1.00,1.64,-1.0000,-1.0000,502.52,218,61,-1,N/A
75218,663.7,1.56,-1.00,1.51,-1.0000,-1.0000,502.62,218,61,-1,N/A
75470,659.5,4.26,-1.00,1.52,-1.0000,-1.0000,502.72,218,61,-1,N/A
75720,652.6,2.74,-1.00,1.53,-1.0000,-1.0000,502.83,218,61,-1,N/A
75970,583.6,1.95,-1.00,1.71,-1.0000,-1.0000,502.92,225,63,-1,N/A
76221,530.2,1.94,-1.00,1.89,-1.0000,-1.0000,503.03,225,63,-1,N/A
76473,643.7,5.05,-1.00,1.55,-1.0000,-1.0000,503.13,225,63,-1,N/A
76723,573.2,3.91,-1.00,1.74,-1.0000,-1.0000,503.23,225,63,-1,N/A
76974,489.5,4.67,-1.00,2.04,-1.0000,-1.0000,503.34,217,60,-1,N/A
77225,600.9,3.49,-1.00,1.66,-1.0000,-1.0000,503.44,217,60,-1,N/A
77477,664.5,2.33,-1.00,1.51,-1.0000,-1.0000,503.55,217,60,-1,N/A
77728,601.6,3.49,-1.00,1.66,-1.0000,-1.0000,503.66,217,60,-1,N/A
77980,432.0,3.88,-1.00,2.31,-1.0000,-1.0000,503.75,217,60,-1,N/A
78231,637.0,2.73,-1.00,1.57,-1.0000,-1.0000,503.86,217,60,-1,N/A
78481,640.3,3.11,-1.00,1.56,-1.0000,-1.0000,503.96,217,60,-1,N/A
78732,591.3,3.13,-1.00,1.69,-1.0000,-1.0000,504.07,217,60,-1,N/A
78982,571.7,4.29,-1.00,1.75,-1.0000,-1.0000,504.18,226,62,-1,N/A
79233,531.3,1.94,-1.00,1.88,-1.0000,-1.0000,504.28,226,62,-1,N/A
79484,639.6,4.67,-1.00,1.56,-1.0000,-1.0000,504.39,226,62,-1,N/A
79735,645.7,2.72,-1.00,1.55,-1.0000,-1.0000,504.50,226,62,-1,N/A
79986,665.3,1.95,-1.00,1.50,-1.0000,-1.0000,504.60,226,62,-1,N/A
80237,624.7,2.72,-1.00,1.60,-1.0000,-1.0000,504.71,226,62,-1,N/A
80488,604.7,3.51,-1.00,1.65,-1.0000,-1.0000,504.81,226,62,-1,N/A
80739,638.9,4.29,-1.00,1.57,-1.0000,-1.0000,504.93,226,62,-1,N/A
80990,594.6,0.78,-1.00,1.68,-1.0000,-1.0000,505.01,226,62,-1,N/A
81241,554.6,1.55,-1.00,1.80,-1.0000,-1.0000,505.11,226,62,-1,N/A
81491,587.3,1.95,-1.00,1.70,-1.0000,-1.0000,505.21,226,62,-1,N/A
81742,539.2,3.10,-1.00,1.85,-1.0000,-1.0000,505.31,226,62,-1,N/A
81995,299.4,2.71,-1.00,3.34,-1.0000,-1.0000,505.40,226,62,-1,N/A
82246,590.7,1.56,-1.00,1.69,-1.0000,-1.0000,505.48,226,62,-1,N/A
82497,623.8,3.51,-1.00,1.60,-1.0000,-1.0000,505.58,226,62,-1,N/A
82749,339.2,1.93,-1.00,2.95,-1.0000,-1.0000,505.68,226,62,-1,N/A
83001,599.1,1.94,-1.00,1.67,-1.0000,-1.0000,505.78,226,62,-1,N/A
83252,622.9,3.11,-1.00,1.61,-1.0000,-1.0000,505.89,226,62,-1,N/A
83502,633.1,3.91,-1.00,1.58,-1.0000,-1.0000,505.99,226,62,-1,N/A
83753,512.1,4.26,-1.00,1.95,-1.0000,-1.0000,506.10,226,62,-1,N/A
84003,615.5,3.52,-1.00,1.62,-1.0000,-1.0000,506.21,234,65,-1,N/A
84255,601.4,3.11,-1.00,1.66,-1.0000,-1.0000,506.31,234,65,-1,N/A
84506,587.3,2.34,-1.00,1.70,-1.0000,-1.0000,506.41,234,65,-1,N/A
84757,627.4,5.44,-1.00,1.59,-1.0000,-1.0000,506.52,234,65,-1,N/A
85008,606.7,2.34,-1.00,1.65,-1.0000,-1.0000,506.62,234,65,-1,N/A
85259,622.9,5.06,-1.00,1.61,-1.0000,-1.0000,506.73,234,65,-1,N/A
85510,653.6,3.50,-1.00,1.53,-1.0000,-1.0000,506.83,234,65,-1,N/A
85760,574.6,4.69,-1.00,1.74,-1.0000,-1.0000,506.94,234,65,-1,N/A
86010,618.2,4.28,-1.00,1.62,-1.0000,-1.0000,507.04,234,65,-1,N/A
86262,614.6,3.12,-1.00,1.63,-1.0000,-1.0000,507.15,234,65,-1,N/A
86513,558.4,4.66,-1.00,1.79,-1.0000,-1.0000,507.25,234,65,-1,N/A
86763,647.0,3.13,-1.00,1.55,-1.0000,-1.0000,507.36,234,65,-1,N/A
87014,643.5,3.89,-1.00,1.55,-1.0000,-1.0000,507.46,234,65,-1,N/A
87264,605.4,4.29,-1.00,1.65,-1.0000,-1.0000,507.56,234,65,-1,N/A
87515,611.4,4.28,-1.00,1.64,-1.0000,-1.0000,507.67,234,65,-1,N/A
87765,643.4,4.30,-1.00,1.55,-1.0000,-1.0000,507.77,234,65,-1,N/A
88017,632.5,3.10,-1.00,1.58,-1.0000,-1.0000,507.88,234,65,-1,N/A
88268,627.6,4.29,-1.00,1.59,-1.0000,-1.0000,507.98,234,65,-1,N/A
88518,629.4,4.67,-1.00,1.59,-1.0000,-1.0000,508.09,234,65,-1,N/A
88768,511.4,4.69,-1.00,1.96,-1.0000,-1.0000,508.18,234,65,-1,N/A
89020,618.4,3.89,-1.00,1.62,-1.0000,-1.0000,508.28,243,67,-1,N/A
89270,658.8,4.28,-1.00,1.52,-1.0000,-1.0000,508.39,243,67,-1,N/A
89521,536.9,5.04,-1.00,1.86,-1.0000,-1.0000,508.49,243,67,-1,N/A
89772,631.0,6.63,-1.00,1.58,-1.0000,-1.0000,508.60,243,67,-1,N/A
90023,558.5,5.45,-1.00,1.79,-1.0000,-1.0000,508.69,243,67,-1,N/A
90273,597.5,4.69,-1.00,1.67,-1.0000,-1.0000,508.79,243,67,-1,N/A
90524,471.1,5.44,-1.00,2.12,-1.0000,-1.0000,502.72,243,67,-1,N/A
90775,504.5,4.28,-1.00,1.98,-1.0000,-1.0000,501.66,243,67,-1,N/A
91025,594.8,1.95,-1.00,1.68,-1.0000,-1.0000,501.78,253,70,-1,N/A
91276,633.0,1.95,-1.00,1.58,-1.0000,-1.0000,501.88,253,70,-1,N/A
91527,610.8,3.11,-1.00,1.64,-1.0000,-1.0000,501.98,253,70,-1,N/A
91778,437.1,1.95,-1.00,2.29,-1.0000,-1.0000,502.09,253,70,-1,N/A
92029,372.6,3.11,-1.00,2.68,-1.0000,-1.0000,502.19,253,70,-1,N/A
92281,480.1,5.82,-1.00,2.08,-1.0000,-1.0000,502.30,253,70,-1,N/A
92531,581.4,3.89,-1.00,1.72,-1.0000,-1.0000,502.40,253,70,-1,N/A
92781,549.8,1.95,-1.00,1.82,-1.0000,-1.0000,502.50,253,70,-1,N/A
