timestamp,fps,cpu_usage,gpu_usage,frame_time_ms,process_time,physics_time,memory_mb,object_count,node_count,draw_calls,latency_ms
25348,244.8,2.69,-1.00,4.08,-1.0000,-1.0000,498.80,37472,2841,-1,N/A
25603,194.7,1.92,-1.00,5.13,-1.0000,-1.0000,498.83,37472,2841,-1,N/A
25854,243.2,1.55,-1.00,4.11,-1.0000,-1.0000,498.87,37472,2841,-1,N/A
26108,226.3,2.31,-1.00,4.42,-1.0000,-1.0000,498.91,37472,2841,-1,N/A
26362,174.8,1.15,-1.00,5.72,-1.0000,-1.0000,498.97,37472,2841,-1,N/A
26615,231.7,1.55,-1.00,4.32,-1.0000,-1.0000,499.01,37472,2841,-1,N/A
26867,243.4,2.72,-1.00,4.11,-1.0000,-1.0000,499.27,37473,2841,-1,N/A
27119,233.2,1.54,-1.00,4.29,-1.0000,-1.0000,499.30,37473,2841,-1,N/A
27372,230.5,1.94,-1.00,4.34,-1.0000,-1.0000,499.34,37473,2841,-1,N/A
27625,231.1,1.93,-1.00,4.33,-1.0000,-1.0000,499.38,37473,2841,-1,N/A
27875,211.6,1.17,-1.00,4.73,-1.0000,-1.0000,499.50,37473,2841,-1,N/A
28128,245.1,1.54,-1.00,4.08,-1.0000,-1.0000,499.54,37473,2841,-1,N/A
28382,193.8,3.07,-1.00,5.16,-1.0000,-1.0000,499.58,37473,2841,-1,N/A
28637,230.6,1.92,-1.00,4.34,-1.0000,-1.0000,499.61,37473,2841,-1,N/A
28890,215.5,2.69,-1.00,4.64,-1.0000,-1.0000,499.65,37473,2841,-1,N/A
29141,171.3,1.17,-1.00,5.84,-1.0000,-1.0000,499.68,37473,2841,-1,N/A
29394,234.6,2.32,-1.00,4.26,-1.0000,-1.0000,499.72,37473,2841,-1,N/A
29644,183.2,1.17,-1.00,5.46,-1.0000,-1.0000,499.75,37473,2841,-1,N/A
29898,237.9,2.70,-1.00,4.20,-1.0000,-1.0000,499.79,37473,2841,-1,N/A
30148,246.3,2.33,-1.00,4.06,-1.0000,-1.0000,499.79,37473,2841,-1,N/A
30402,172.3,3.47,-1.00,5.80,-1.0000,-1.0000,499.82,37473,2841,-1,N/A
30657,216.5,3.44,-1.00,4.62,-1.0000,-1.0000,499.86,37473,2841,-1,N/A
30907,221.4,3.12,-1.00,4.52,-1.0000,-1.0000,499.90,37473,2841,-1,N/A
31162,197.7,2.30,-1.00,5.06,-1.0000,-1.0000,499.93,37473,2841,-1,N/A
31413,230.5,1.95,-1.00,4.34,-1.0000,-1.0000,499.96,37473,2841,-1,N/A
31665,164.6,1.17,-1.00,6.07,-1.0000,-1.0000,500.00,37473,2841,-1,N/A
31916,201.8,1.94,-1.00,4.96,-1.0000,-1.0000,500.03,37473,2841,-1,N/A
32169,216.5,1.16,-1.00,4.62,-1.0000,-1.0000,497.74,37473,2841,-1,N/A
32424,180.1,1.53,-1.00,5.55,-1.0000,-1.0000,498.04,37473,2841,-1,N/A
32679,201.3,1.53,-1.00,4.97,-1.0000,-1.0000,498.08,37473,2841,-1,N/A
32930,192.2,1.95,-1.00,5.20,-1.0000,-1.0000,498.11,37473,2841,-1,N/A
33182,198.1,1.17,-1.00,5.05,-1.0000,-1.0000,498.15,37473,2841,-1,N/A
33434,247.6,2.32,-1.00,4.04,-1.0000,-1.0000,498.19,37473,2841,-1,N/A
33687,228.1,1.55,-1.00,4.38,-1.0000,-1.0000,498.22,37473,2841,-1,N/A
33943,166.1,1.52,-1.00,6.02,-1.0000,-1.0000,498.26,37473,2841,-1,N/A
34197,232.4,2.70,-1.00,4.30,-1.0000,-1.0000,498.29,37473,2841,-1,N/A
34450,213.4,0.77,-1.00,4.69,-1.0000,-1.0000,498.32,37473,2841,-1,N/A
34702,94.0,0.77,-1.00,10.64,-1.0000,-1.0000,498.35,37473,2841,-1,N/A
34951,241.2,1.18,-1.00,4.15,-1.0000,-1.0000,498.38,37473,2841,-1,N/A
35203,145.5,1.94,-1.00,6.88,-1.0000,-1.0000,498.43,37473,2841,-1,N/A
35458,230.7,2.29,-1.00,4.33,-1.0000,-1.0000,498.46,37473,2841,-1,N/A
35711,241.5,2.72,-1.00,4.14,-1.0000,-1.0000,498.50,37473,2841,-1,N/A
35962,182.6,1.17,-1.00,5.48,-1.0000,-1.0000,498.53,37473,2841,-1,N/A
36215,231.6,2.32,-1.00,4.32,-1.0000,-1.0000,498.57,37473,2841,-1,N/A
36467,214.2,3.47,-1.00,4.67,-1.0000,-1.0000,498.60,37473,2841,-1,N/A
36720,208.5,1.92,-1.00,4.80,-1.0000,-1.0000,498.65,37473,2841,-1,N/A
36971,175.8,1.95,-1.00,5.69,-1.0000,-1.0000,498.68,37473,2841,-1,N/A
37221,188.2,1.17,-1.00,5.31,-1.0000,-1.0000,498.72,37473,2841,-1,N/A
37476,193.6,2.67,-1.00,5.16,-1.0000,-1.0000,498.75,37473,2841,-1,N/A
37727,201.0,1.57,-1.00,4.97,-1.0000,-1.0000,498.78,37473,2841,-1,N/A
37979,240.2,1.93,-1.00,4.16,-1.0000,-1.0000,498.82,37473,2841,-1,N/A
38228,218.2,2.35,-1.00,4.58,-1.0000,-1.0000,498.85,37473,2841,-1,N/A
38484,164.2,2.29,-1.00,6.09,-1.0000,-1.0000,498.89,37473,2841,-1,N/A
38736,208.9,1.16,-1.00,4.79,-1.0000,-1.0000,498.96,37473,2841,-1,N/A
38990,202.4,1.54,-1.00,4.94,-1.0000,-1.0000,498.99,37473,2841,-1,N/A
39242,187.3,1.94,-1.00,5.34,-1.0000,-1.0000,499.03,37473,2841,-1,N/A
39494,149.0,0.78,-1.00,6.71,-1.0000,-1.0000,499.06,37473,2841,-1,N/A
39747,195.7,0.77,-1.00,5.11,-1.0000,-1.0000,499.10,37473,2841,-1,N/A
40002,200.5,0.77,-1.00,4.99,-1.0000,-1.0000,499.13,37473,2841,-1,N/A
40257,238.2,2.30,-1.00,4.20,-1.0000,-1.0000,499.16,37473,2841,-1,N/A
40508,122.0,1.55,-1.00,8.20,-1.0000,-1.0000,499.20,37473,2841,-1,N/A
40762,198.3,0.77,-1.00,5.04,-1.0000,-1.0000,499.23,37473,2841,-1,N/A
41017,175.6,1.54,-1.00,5.70,-1.0000,-1.0000,499.29,37473,2841,-1,N/A
41270,218.4,1.16,-1.00,4.58,-1.0000,-1.0000,499.32,37473,2841,-1,N/A
41523,171.2,2.32,-1.00,5.84,-1.0000,-1.0000,499.36,37473,2841,-1,N/A
41778,159.0,3.07,-1.00,6.29,-1.0000,-1.0000,499.39,37473,2841,-1,N/A
42029,175.2,0.00,-1.00,5.71,-1.0000,-1.0000,499.42,37473,2841,-1,N/A
42281,195.8,1.55,-1.00,5.11,-1.0000,-1.0000,499.45,37473,2841,-1,N/A
42534,242.7,1.55,-1.00,4.12,-1.0000,-1.0000,499.48,37473,2841,-1,N/A
42786,232.0,2.33,-1.00,4.31,-1.0000,-1.0000,499.52,37473,2841,-1,N/A
