timestamp,fps,cpu_usage,gpu_usage,frame_time_ms,process_time,physics_time,memory_mb,object_count,node_count,draw_calls,latency_ms
37199,335.4,11.33,-1.00,2.98,-1.0000,-1.0000,491.91,22441,1188,-1,0.0
37451,367.3,16.01,-1.00,2.72,-1.0000,-1.0000,490.14,22441,1188,-1,0.0
37704,263.8,14.38,-1.00,3.79,-1.0000,-1.0000,490.24,22441,1188,-1,0.0
37955,334.4,15.10,-1.00,2.99,-1.0000,-1.0000,490.33,22441,1188,-1,0.0
38205,265.6,12.00,-1.00,3.76,-1.0000,-1.0000,490.44,22441,1188,-1,0.0
38456,291.5,11.34,-1.00,3.43,-1.0000,-1.0000,490.64,22441,1188,-1,0.0
38709,373.6,16.52,-1.00,2.68,-1.0000,-1.0000,490.73,22441,1188,-1,0.0
38960,342.7,13.51,-1.00,2.92,-1.0000,-1.0000,490.82,22441,1188,-1,0.0
39211,316.0,17.59,-1.00,3.16,-1.0000,-1.0000,490.92,22441,1188,-1,0.0
39464,312.0,12.92,-1.00,3.20,-1.0000,-1.0000,491.12,22441,1188,-1,0.0
39716,359.1,20.11,-1.00,2.78,-1.0000,-1.0000,491.22,22441,1188,-1,0.0
39968,389.8,18.56,-1.00,2.57,-1.0000,-1.0000,491.32,22441,1188,-1,0.0
40222,267.8,14.38,-1.00,3.73,-1.0000,-1.0000,491.42,22441,1188,-1,0.0
40474,325.0,11.91,-1.00,3.08,-1.0000,-1.0000,491.62,22441,1188,-1,0.0
40725,328.1,11.90,-1.00,3.05,-1.0000,-1.0000,491.54,22441,1188,-1,0.0
40977,306.6,15.50,-1.00,3.26,-1.0000,-1.0000,491.64,22441,1188,-1,0.0
41229,323.5,15.99,-1.00,3.09,-1.0000,-1.0000,492.13,22441,1188,-1,0.0
41480,182.7,11.97,-1.00,5.47,-1.0000,-1.0000,492.29,22441,1188,-1,0.0
41731,385.5,11.89,-1.00,2.59,-1.0000,-1.0000,492.41,22441,1188,-1,0.0
41984,311.9,17.58,-1.00,3.21,-1.0000,-1.0000,492.51,22441,1188,-1,0.0
42237,292.4,14.39,-1.00,3.42,-1.0000,-1.0000,492.62,22441,1188,-1,0.0
42490,262.8,12.34,-1.00,3.81,-1.0000,-1.0000,492.78,22441,1188,-1,0.0
42743,330.6,13.39,-1.00,3.03,-1.0000,-1.0000,492.88,22441,1188,-1,0.0
42995,377.8,14.98,-1.00,2.65,-1.0000,-1.0000,492.97,22441,1188,-1,0.0
43245,326.9,12.46,-1.00,3.06,-1.0000,-1.0000,493.11,22441,1188,-1,0.0
43498,353.3,9.26,-1.00,2.83,-1.0000,-1.0000,493.28,22441,1188,-1,0.0
43750,406.5,12.97,-1.00,2.46,-1.0000,-1.0000,493.38,22441,1188,-1,0.0
44002,396.4,17.01,-1.00,2.52,-1.0000,-1.0000,493.47,22441,1188,-1,0.0
44255,278.8,15.95,-1.00,3.59,-1.0000,-1.0000,493.61,22441,1188,-1,0.0
44506,322.7,15.07,-1.00,3.10,-1.0000,-1.0000,493.78,22441,1188,-1,0.0
44758,373.1,16.48,-1.00,2.68,-1.0000,-1.0000,493.88,22441,1188,-1,0.0
45009,346.1,19.23,-1.00,2.89,-1.0000,-1.0000,493.98,22441,1188,-1,0.0
45262,366.3,16.99,-1.00,2.73,-1.0000,-1.0000,494.08,22441,1188,-1,0.0
45514,361.6,11.38,-1.00,2.77,-1.0000,-1.0000,494.28,22441,1188,-1,0.0
45765,319.7,15.55,-1.00,3.13,-1.0000,-1.0000,494.38,22441,1188,-1,0.0
46017,431.3,18.61,-1.00,2.32,-1.0000,-1.0000,494.47,22441,1188,-1,0.0
46267,394.9,11.42,-1.00,2.53,-1.0000,-1.0000,494.58,22441,1188,-1,0.0
46518,400.7,10.38,-1.00,2.50,-1.0000,-1.0000,494.74,22441,1188,-1,0.0
46771,300.6,12.36,-1.00,3.33,-1.0000,-1.0000,494.88,22441,1188,-1,0.0
47022,330.5,10.93,-1.00,3.03,-1.0000,-1.0000,494.98,22441,1188,-1,0.0
47273,370.3,12.40,-1.00,2.70,-1.0000,-1.0000,495.08,22441,1188,-1,0.0
47524,337.6,16.68,-1.00,2.96,-1.0000,-1.0000,495.25,22441,1188,-1,0.0
47775,364.5,16.52,-1.00,2.74,-1.0000,-1.0000,495.38,22441,1188,-1,0.0
48027,311.3,16.54,-1.00,3.21,-1.0000,-1.0000,495.48,22441,1188,-1,0.0
48278,387.3,12.94,-1.00,2.58,-1.0000,-1.0000,495.58,22441,1188,-1,0.0
48530,386.4,15.03,-1.00,2.59,-1.0000,-1.0000,495.75,22441,1188,-1,0.0
48782,383.9,19.15,-1.00,2.60,-1.0000,-1.0000,495.84,22441,1188,-1,0.0
49032,386.5,14.00,-1.00,2.59,-1.0000,-1.0000,495.94,22441,1188,-1,0.0
49285,283.3,11.94,-1.00,3.53,-1.0000,-1.0000,496.08,22441,1188,-1,0.0
49537,306.7,12.87,-1.00,3.26,-1.0000,-1.0000,496.25,22441,1188,-1,0.0
49790,256.7,17.99,-1.00,3.90,-1.0000,-1.0000,496.35,22441,1188,-1,0.0
50041,355.8,9.35,-1.00,2.81,-1.0000,-1.0000,496.43,22441,1188,-1,0.0
50292,411.0,13.96,-1.00,2.43,-1.0000,-1.0000,496.57,22441,1188,-1,0.0
50544,235.5,10.84,-1.00,4.25,-1.0000,-1.0000,496.73,22441,1188,-1,0.0
50797,261.4,11.87,-1.00,3.83,-1.0000,-1.0000,496.82,22441,1188,-1,0.0
51047,320.5,13.00,-1.00,3.12,-1.0000,-1.0000,496.91,22441,1188,-1,0.0
51297,356.4,11.48,-1.00,2.81,-1.0000,-1.0000,497.01,22441,1188,-1,0.0
51549,184.2,13.96,-1.00,5.43,-1.0000,-1.0000,497.21,22441,1188,-1,0.0
51803,265.8,10.77,-1.00,3.76,-1.0000,-1.0000,497.12,22441,1188,-1,0.0
52053,158.4,14.02,-1.00,6.31,-1.0000,-1.0000,497.21,22441,1188,-1,0.0
52304,294.5,12.48,-1.00,3.40,-1.0000,-1.0000,497.31,22441,1188,-1,0.0
52555,307.9,13.48,-1.00,3.25,-1.0000,-1.0000,497.51,22441,1188,-1,0.0
52808,262.4,20.62,-1.00,3.81,-1.0000,-1.0000,497.61,22441,1188,-1,0.0
53062,168.3,13.80,-1.00,5.94,-1.0000,-1.0000,497.70,22441,1188,-1,0.0
53312,394.2,13.53,-1.00,2.54,-1.0000,-1.0000,497.80,22441,1188,-1,0.0
53568,176.8,13.25,-1.00,5.66,-1.0000,-1.0000,497.96,22441,1188,-1,0.0
53819,278.9,11.41,-1.00,3.59,-1.0000,-1.0000,498.09,22441,1188,-1,0.0
54071,218.1,11.89,-1.00,4.58,-1.0000,-1.0000,498.18,22441,1188,-1,0.0
54324,253.3,11.83,-1.00,3.95,-1.0000,-1.0000,498.28,22441,1188,-1,0.0
54576,357.5,12.44,-1.00,2.80,-1.0000,-1.0000,498.44,22441,1188,-1,0.0
54826,383.7,16.57,-1.00,2.61,-1.0000,-1.0000,498.57,22441,1188,-1,0.0
55079,338.9,11.34,-1.00,2.95,-1.0000,-1.0000,498.67,22441,1188,-1,0.0
55331,350.3,13.43,-1.00,2.85,-1.0000,-1.0000,498.78,22441,1188,-1,0.0
55583,299.2,15.47,-1.00,3.34,-1.0000,-1.0000,498.95,22441,1188,-1,0.0
55834,399.5,14.53,-1.00,2.50,-1.0000,-1.0000,499.06,22441,1188,-1,0.0
56085,310.2,13.52,-1.00,3.22,-1.0000,-1.0000,499.19,22441,1188,-1,0.0
56338,278.8,14.43,-1.00,3.59,-1.0000,-1.0000,499.30,22441,1188,-1,0.0
56591,233.0,17.47,-1.00,4.29,-1.0000,-1.0000,499.47,22441,1188,-1,0.0
56842,313.2,16.11,-1.00,3.19,-1.0000,-1.0000,499.57,22441,1188,-1,0.0
57093,270.2,15.59,-1.00,3.70,-1.0000,-1.0000,496.83,22441,1188,-1,0.0
57345,235.1,10.83,-1.00,4.25,-1.0000,-1.0000,496.96,22441,1188,-1,0.0
57597,356.7,13.39,-1.00,2.80,-1.0000,-1.0000,497.12,22441,1188,-1,0.0
57851,132.8,10.79,-1.00,7.53,-1.0000,-1.0000,497.22,22441,1188,-1,0.0
58102,373.6,9.85,-1.00,2.68,-1.0000,-1.0000,497.30,22441,1188,-1,0.0
58352,327.2,15.60,-1.00,3.06,-1.0000,-1.0000,497.40,22441,1188,-1,0.0
58604,250.4,10.84,-1.00,3.99,-1.0000,-1.0000,497.60,22441,1188,-1,0.0
58857,372.2,15.49,-1.00,2.69,-1.0000,-1.0000,497.70,22441,1188,-1,0.0
59110,344.7,14.94,-1.00,2.90,-1.0000,-1.0000,497.80,22441,1188,-1,0.0
59362,416.2,16.50,-1.00,2.40,-1.0000,-1.0000,497.90,22441,1188,-1,0.0
59612,337.1,10.97,-1.00,2.97,-1.0000,-1.0000,498.10,22441,1188,-1,0.0
59865,320.1,13.92,-1.00,3.12,-1.0000,-1.0000,498.20,22441,1188,-1,0.0
60115,356.6,15.03,-1.00,2.80,-1.0000,-1.0000,498.29,22441,1188,-1,0.0
60367,393.7,14.52,-1.00,2.54,-1.0000,-1.0000,498.40,22441,1188,-1,0.0
60620,288.8,17.41,-1.00,3.46,-1.0000,-1.0000,498.57,22441,1188,-1,0.0
60871,296.3,10.93,-1.00,3.37,-1.0000,-1.0000,498.70,22441,1188,-1,0.0
61122,278.4,11.94,-1.00,3.59,-1.0000,-1.0000,498.79,22441,1188,-1,0.0
61373,380.9,10.88,-1.00,2.63,-1.0000,-1.0000,498.90,22441,1188,-1,0.0
61625,334.2,16.00,-1.00,2.99,-1.0000,-1.0000,499.06,22441,1188,-1,0.0
61877,385.0,13.94,-1.00,2.60,-1.0000,-1.0000,499.17,22441,1188,-1,0.0
62127,331.2,10.43,-1.00,3.02,-1.0000,-1.0000,499.29,22441,1188,-1,0.0
62380,374.5,15.47,-1.00,2.67,-1.0000,-1.0000,499.40,22441,1188,-1,0.0
62632,312.2,18.12,-1.00,3.20,-1.0000,-1.0000,499.57,22441,1188,-1,0.0
62884,342.6,13.38,-1.00,2.92,-1.0000,-1.0000,499.67,22441,1188,-1,0.0
63137,284.0,11.81,-1.00,3.52,-1.0000,-1.0000,499.59,22441,1188,-1,0.0
63389,397.0,12.92,-1.00,2.52,-1.0000,-1.0000,499.72,22441,1188,-1,0.0
63642,346.3,11.38,-1.00,2.89,-1.0000,-1.0000,499.89,22441,1188,-1,0.0
63894,332.9,15.47,-1.00,3.00,-1.0000,-1.0000,499.99,22441,1188,-1,0.0
64144,296.7,12.50,-1.00,3.37,-1.0000,-1.0000,500.08,22441,1188,-1,0.0
64395,387.6,13.46,-1.00,2.58,-1.0000,-1.0000,500.18,22441,1188,-1,0.0
64646,317.6,15.60,-1.00,3.15,-1.0000,-1.0000,500.38,22441,1188,-1,0.0
64898,394.1,13.98,-1.00,2.54,-1.0000,-1.0000,500.48,22441,1188,-1,0.0
65150,379.3,14.45,-1.00,2.64,-1.0000,-1.0000,500.58,22441,1188,-1,0.0
65404,275.8,15.35,-1.00,3.63,-1.0000,-1.0000,500.69,22441,1188,-1,0.0
65656,311.9,13.47,-1.00,3.21,-1.0000,-1.0000,500.88,22441,1188,-1,0.0
65906,343.9,16.64,-1.00,2.91,-1.0000,-1.0000,500.98,22441,1188,-1,0.0
66157,345.0,11.90,-1.00,2.90,-1.0000,-1.0000,501.08,22441,1188,-1,0.0
66409,354.4,13.98,-1.00,2.82,-1.0000,-1.0000,501.18,22441,1188,-1,0.0
66661,348.6,12.39,-1.00,2.87,-1.0000,-1.0000,501.35,22441,1188,-1,0.0
66911,350.3,13.03,-1.00,2.85,-1.0000,-1.0000,501.48,22441,1188,-1,0.0
67163,356.2,15.47,-1.00,2.81,-1.0000,-1.0000,501.58,22441,1188,-1,0.0
67415,351.5,23.28,-1.00,2.84,-1.0000,-1.0000,501.68,22441,1188,-1,0.0
67666,316.6,11.42,-1.00,3.16,-1.0000,-1.0000,501.84,22441,1188,-1,0.0
67916,411.5,12.50,-1.00,2.43,-1.0000,-1.0000,501.94,22441,1188,-1,0.0
68167,375.4,14.52,-1.00,2.66,-1.0000,-1.0000,502.07,22441,1188,-1,0.0
68421,271.8,11.27,-1.00,3.68,-1.0000,-1.0000,502.18,22441,1188,-1,0.0
68673,302.7,10.34,-1.00,3.30,-1.0000,-1.0000,502.34,22441,1188,-1,0.0
68924,279.9,12.47,-1.00,3.57,-1.0000,-1.0000,502.44,22441,1188,-1,0.0
69176,587.5,11.94,-1.00,1.70,-1.0000,-1.0000,502.07,17563,646,-1,0.0
69427,474.0,17.54,-1.00,2.11,-1.0000,-1.0000,502.20,17563,646,-1,0.0
69678,521.5,14.04,-1.00,1.92,-1.0000,-1.0000,502.37,17563,646,-1,0.0
69929,464.2,18.12,-1.00,2.15,-1.0000,-1.0000,502.48,17563,646,-1,0.0
70180,519.7,16.17,-1.00,1.92,-1.0000,-1.0000,502.59,17563,646,-1,0.0
70432,438.9,14.44,-1.00,2.28,-1.0000,-1.0000,502.70,17563,646,-1,0.0
70682,440.3,17.13,-1.00,2.27,-1.0000,-1.0000,503.60,17563,646,-1,0.0
70933,484.9,21.22,-1.00,2.06,-1.0000,-1.0000,503.71,17563,646,-1,0.0
71185,404.9,12.93,-1.00,2.47,-1.0000,-1.0000,503.85,17563,646,-1,0.0
71436,413.4,12.44,-1.00,2.42,-1.0000,-1.0000,503.97,17563,646,-1,0.0
71688,375.7,15.03,-1.00,2.66,-1.0000,-1.0000,504.11,17563,646,-1,0.0
71939,489.6,15.02,-1.00,2.04,-1.0000,-1.0000,504.22,17563,646,-1,0.0
72191,487.8,12.96,-1.00,2.05,-1.0000,-1.0000,504.32,17563,646,-1,0.0
72442,428.2,16.50,-1.00,2.34,-1.0000,-1.0000,504.44,17563,646,-1,0.0
72693,432.0,11.42,-1.00,2.31,-1.0000,-1.0000,504.61,17563,646,-1,0.0
72945,372.9,15.52,-1.00,2.68,-1.0000,-1.0000,504.72,17563,646,-1,0.0
73196,480.7,15.56,-1.00,2.08,-1.0000,-1.0000,504.82,17563,646,-1,0.0
73446,425.9,10.41,-1.00,2.35,-1.0000,-1.0000,504.94,17563,646,-1,0.0
73698,439.2,13.96,-1.00,2.28,-1.0000,-1.0000,505.10,17574,648,-1,0.0
73948,546.2,13.51,-1.00,1.83,-1.0000,-1.0000,505.07,17574,648,-1,0.0
74199,491.3,14.10,-1.00,2.04,-1.0000,-1.0000,505.18,17574,648,-1,0.0
74449,489.9,14.55,-1.00,2.04,-1.0000,-1.0000,505.29,17574,648,-1,0.0
74701,487.1,13.93,-1.00,2.05,-1.0000,-1.0000,505.43,17574,648,-1,0.0
74951,446.5,21.31,-1.00,2.24,-1.0000,-1.0000,505.54,17574,648,-1,0.0
75205,317.5,13.91,-1.00,3.15,-1.0000,-1.0000,502.68,17574,648,-1,0.0
75456,414.3,14.53,-1.00,2.41,-1.0000,-1.0000,502.80,17574,648,-1,0.0
75708,473.9,15.49,-1.00,2.11,-1.0000,-1.0000,502.94,17574,648,-1,0.0
75959,499.8,16.57,-1.00,2.00,-1.0000,-1.0000,503.05,17574,648,-1,0.0
76211,522.2,15.03,-1.00,1.92,-1.0000,-1.0000,503.15,17574,648,-1,0.0
76463,333.7,19.10,-1.00,3.00,-1.0000,-1.0000,503.27,17574,648,-1,0.0
76713,412.8,15.03,-1.00,2.42,-1.0000,-1.0000,503.44,17574,648,-1,0.0
76964,440.5,16.11,-1.00,2.27,-1.0000,-1.0000,503.55,17574,648,-1,0.0
77216,457.6,13.46,-1.00,2.19,-1.0000,-1.0000,503.65,17574,648,-1,0.0
77466,395.8,17.18,-1.00,2.53,-1.0000,-1.0000,503.77,17574,648,-1,0.0
77716,499.4,13.00,-1.00,2.00,-1.0000,-1.0000,503.92,17585,651,-1,0.0
77967,411.6,13.49,-1.00,2.43,-1.0000,-1.0000,504.07,17585,651,-1,0.0
78218,538.2,15.65,-1.00,1.86,-1.0000,-1.0000,504.17,17585,651,-1,0.0
78471,264.2,16.92,-1.00,3.79,-1.0000,-1.0000,504.29,17585,651,-1,0.0
78722,398.9,21.76,-1.00,2.51,-1.0000,-1.0000,504.42,17585,651,-1,0.0
78973,451.8,21.34,-1.00,2.21,-1.0000,-1.0000,504.54,17585,651,-1,0.0
79226,417.6,12.39,-1.00,2.39,-1.0000,-1.0000,504.64,17585,651,-1,0.0
79476,440.3,14.49,-1.00,2.27,-1.0000,-1.0000,504.79,17585,651,-1,0.0
79727,421.8,15.07,-1.00,2.37,-1.0000,-1.0000,504.93,17585,651,-1,0.0
79980,460.5,14.44,-1.00,2.17,-1.0000,-1.0000,505.04,17585,651,-1,0.0
80230,508.0,16.63,-1.00,1.97,-1.0000,-1.0000,505.14,17585,651,-1,0.0
80482,469.7,18.59,-1.00,2.13,-1.0000,-1.0000,505.26,17585,651,-1,0.0
80733,443.8,18.20,-1.00,2.25,-1.0000,-1.0000,505.43,17585,651,-1,0.0
80984,401.9,13.95,-1.00,2.49,-1.0000,-1.0000,505.54,17585,651,-1,0.0
81236,412.1,13.46,-1.00,2.43,-1.0000,-1.0000,505.65,17585,651,-1,0.0
81488,444.0,13.41,-1.00,2.25,-1.0000,-1.0000,505.76,17585,651,-1,0.0
81740,485.5,18.16,-1.00,2.06,-1.0000,-1.0000,505.90,17585,651,-1,0.0
81991,498.4,16.02,-1.00,2.01,-1.0000,-1.0000,506.01,17585,651,-1,0.0
82242,470.3,10.90,-1.00,2.13,-1.0000,-1.0000,506.15,17585,651,-1,0.0
82493,504.4,12.97,-1.00,1.98,-1.0000,-1.0000,506.26,17585,651,-1,0.0
82744,439.5,13.46,-1.00,2.28,-1.0000,-1.0000,506.40,17585,651,-1,0.0
82996,428.0,19.72,-1.00,2.34,-1.0000,-1.0000,506.51,17585,651,-1,0.0
83247,443.8,17.63,-1.00,2.25,-1.0000,-1.0000,506.62,17585,651,-1,0.0
83498,469.2,12.96,-1.00,2.13,-1.0000,-1.0000,506.76,17585,651,-1,0.0
83749,508.9,15.05,-1.00,1.96,-1.0000,-1.0000,506.92,17596,653,-1,0.0
84001,484.3,20.11,-1.00,2.07,-1.0000,-1.0000,507.03,17596,653,-1,0.0
84254,318.9,14.94,-1.00,3.14,-1.0000,-1.0000,507.14,17596,653,-1,0.0
84505,345.0,14.03,-1.00,2.90,-1.0000,-1.0000,507.25,17596,653,-1,0.0
84756,445.0,13.95,-1.00,2.25,-1.0000,-1.0000,507.42,17596,653,-1,0.0
85008,462.1,13.99,-1.00,2.16,-1.0000,-1.0000,507.53,17596,653,-1,0.0
85261,406.4,14.39,-1.00,2.46,-1.0000,-1.0000,507.46,17596,653,-1,0.0
85512,532.1,15.56,-1.00,1.88,-1.0000,-1.0000,507.58,17596,653,-1,0.0
85763,370.9,16.11,-1.00,2.70,-1.0000,-1.0000,507.71,17596,653,-1,0.0
86015,405.3,12.43,-1.00,2.47,-1.0000,-1.0000,507.82,17596,653,-1,0.0
86265,431.3,11.91,-1.00,2.32,-1.0000,-1.0000,507.96,17596,653,-1,0.0
86515,433.0,11.97,-1.00,2.31,-1.0000,-1.0000,508.08,17596,653,-1,0.0
86767,415.9,15.58,-1.00,2.40,-1.0000,-1.0000,508.22,17596,653,-1,0.0
87018,486.5,10.91,-1.00,2.06,-1.0000,-1.0000,508.33,17596,653,-1,0.0
87270,363.2,16.96,-1.00,2.75,-1.0000,-1.0000,508.44,17596,653,-1,0.0
87524,207.3,15.43,-1.00,4.82,-1.0000,-1.0000,508.62,17596,653,-1,0.0
87774,456.0,18.15,-1.00,2.19,-1.0000,-1.0000,508.72,17596,653,-1,0.0
88026,483.2,13.99,-1.00,2.07,-1.0000,-1.0000,508.83,17596,653,-1,0.0
88278,447.2,12.37,-1.00,2.24,-1.0000,-1.0000,508.94,17596,653,-1,0.0
88529,421.4,15.56,-1.00,2.37,-1.0000,-1.0000,509.08,17596,653,-1,0.0
88781,418.8,17.58,-1.00,2.39,-1.0000,-1.0000,509.19,17596,653,-1,0.0
89033,424.6,15.50,-1.00,2.36,-1.0000,-1.0000,509.33,17596,653,-1,0.0
89285,350.0,17.03,-1.00,2.86,-1.0000,-1.0000,509.44,17596,653,-1,0.0
89537,402.8,11.40,-1.00,2.48,-1.0000,-1.0000,509.59,17596,653,-1,0.0
89788,437.5,13.51,-1.00,2.29,-1.0000,-1.0000,509.69,17596,653,-1,0.0
90040,445.7,18.00,-1.00,2.24,-1.0000,-1.0000,509.80,17596,653,-1,0.0
90290,398.1,14.58,-1.00,2.51,-1.0000,-1.0000,509.94,17596,653,-1,0.0
90542,495.5,15.05,-1.00,2.02,-1.0000,-1.0000,510.09,17596,653,-1,0.0
90793,516.9,15.01,-1.00,1.93,-1.0000,-1.0000,510.19,17596,653,-1,0.0
91044,409.6,12.97,-1.00,2.44,-1.0000,-1.0000,510.31,17596,653,-1,0.0
91294,483.0,17.71,-1.00,2.07,-1.0000,-1.0000,510.41,17596,653,-1,0.0
91545,360.5,19.73,-1.00,2.77,-1.0000,-1.0000,510.56,17596,653,-1,0.0
91795,514.6,17.64,-1.00,1.94,-1.0000,-1.0000,510.69,17596,653,-1,0.0
92047,435.5,11.89,-1.00,2.30,-1.0000,-1.0000,510.81,17596,653,-1,0.0
92299,471.2,11.39,-1.00,2.12,-1.0000,-1.0000,510.91,17596,653,-1,0.0
92551,496.0,16.03,-1.00,2.02,-1.0000,-1.0000,507.70,17596,653,-1,0.0
92803,344.8,14.44,-1.00,2.90,-1.0000,-1.0000,507.80,17596,653,-1,0.0
93055,498.6,17.04,-1.00,2.01,-1.0000,-1.0000,507.95,17596,653,-1,0.0
93306,433.4,15.14,-1.00,2.31,-1.0000,-1.0000,508.06,17596,653,-1,0.0
93558,435.5,11.85,-1.00,2.30,-1.0000,-1.0000,508.20,17596,653,-1,0.0
93809,461.3,12.92,-1.00,2.17,-1.0000,-1.0000,508.32,17607,655,-1,0.0
94061,497.3,19.64,-1.00,2.01,-1.0000,-1.0000,508.43,17607,655,-1,0.0
94313,455.4,13.47,-1.00,2.20,-1.0000,-1.0000,508.53,17607,655,-1,0.0
94565,449.1,14.47,-1.00,2.23,-1.0000,-1.0000,508.71,17607,655,-1,0.0
94817,403.6,19.09,-1.00,2.48,-1.0000,-1.0000,508.82,17607,655,-1,0.0
95068,511.0,11.96,-1.00,1.96,-1.0000,-1.0000,508.93,17607,655,-1,0.0
95320,395.1,18.04,-1.00,2.53,-1.0000,-1.0000,509.04,17607,655,-1,0.0
95572,403.6,11.35,-1.00,2.48,-1.0000,-1.0000,509.19,17618,658,-1,0.0
