timestamp,fps,cpu_usage,gpu_usage,frame_time_ms,process_time,physics_time,memory_mb,object_count,node_count,draw_calls,latency_ms
21655,656.1,12.98,-1.00,1.52,-1.0000,-1.0000,478.52,11693,76,-1,0.2
21906,663.7,19.25,-1.00,1.51,-1.0000,-1.0000,478.59,11693,76,-1,0.2
22156,627.1,18.68,-1.00,1.59,-1.0000,-1.0000,478.67,11693,76,-1,0.2
22406,636.0,15.66,-1.00,1.57,-1.0000,-1.0000,478.74,11693,76,-1,0.2
22656,630.4,16.07,-1.00,1.59,-1.0000,-1.0000,478.81,11693,76,-1,0.2
22907,612.3,15.67,-1.00,1.63,-1.0000,-1.0000,478.88,11693,76,-1,0.2
23158,662.7,18.11,-1.00,1.51,-1.0000,-1.0000,478.95,11693,76,-1,0.2
23408,671.2,14.05,-1.00,1.49,-1.0000,-1.0000,479.02,11693,76,-1,0.2
23660,634.9,14.46,-1.00,1.58,-1.0000,-1.0000,479.09,11693,76,-1,0.2
23911,592.9,20.32,-1.00,1.69,-1.0000,-1.0000,479.17,11693,76,-1,0.2
24162,616.0,14.00,-1.00,1.62,-1.0000,-1.0000,479.41,11689,75,-1,0.2
24413,613.5,15.49,-1.00,1.63,-1.0000,-1.0000,479.49,11689,75,-1,0.2
24664,687.5,16.11,-1.00,1.45,-1.0000,-1.0000,479.55,11689,75,-1,0.2
24915,633.4,20.15,-1.00,1.58,-1.0000,-1.0000,479.62,11689,75,-1,0.2
25166,522.3,14.01,-1.00,1.91,-1.0000,-1.0000,479.70,11689,75,-1,0.2
25418,408.2,18.70,-1.00,2.45,-1.0000,-1.0000,479.77,11689,75,-1,0.2
25668,677.4,17.18,-1.00,1.48,-1.0000,-1.0000,479.84,11689,75,-1,0.2
25919,607.3,14.48,-1.00,1.65,-1.0000,-1.0000,479.92,11689,75,-1,0.2
26170,539.7,15.07,-1.00,1.85,-1.0000,-1.0000,479.99,11689,75,-1,0.2
26420,310.6,14.54,-1.00,3.22,-1.0000,-1.0000,480.06,11701,78,-1,0.2
26672,596.7,13.97,-1.00,1.68,-1.0000,-1.0000,480.12,11701,78,-1,0.1
26923,611.1,11.95,-1.00,1.64,-1.0000,-1.0000,480.18,11701,78,-1,0.1
27174,504.8,13.44,-1.00,1.98,-1.0000,-1.0000,480.24,11701,78,-1,0.1
27425,577.2,20.81,-1.00,1.73,-1.0000,-1.0000,480.31,11701,78,-1,0.1
27675,431.4,15.59,-1.00,2.32,-1.0000,-1.0000,480.38,11701,78,-1,0.1
27926,630.8,15.07,-1.00,1.59,-1.0000,-1.0000,480.45,11701,78,-1,0.1
28177,705.7,15.02,-1.00,1.42,-1.0000,-1.0000,480.53,11701,78,-1,0.1
28428,680.2,18.14,-1.00,1.47,-1.0000,-1.0000,480.60,11701,78,-1,0.1
28679,629.2,17.15,-1.00,1.59,-1.0000,-1.0000,480.57,11701,78,-1,0.1
28930,525.9,15.53,-1.00,1.90,-1.0000,-1.0000,477.82,11701,78,-1,0.1
29181,594.6,18.24,-1.00,1.68,-1.0000,-1.0000,477.89,11701,78,-1,0.1
29433,595.7,17.56,-1.00,1.68,-1.0000,-1.0000,477.95,11701,78,-1,0.1
29683,641.0,16.12,-1.00,1.56,-1.0000,-1.0000,478.02,11701,78,-1,0.1
29934,558.9,18.21,-1.00,1.79,-1.0000,-1.0000,478.41,12109,146,-1,0.1
30184,541.9,14.52,-1.00,1.85,-1.0000,-1.0000,479.11,12901,278,-1,0.1
30435,352.4,18.17,-1.00,2.84,-1.0000,-1.0000,479.45,13213,330,-1,0.1
30688,306.4,19.56,-1.00,3.26,-1.0000,-1.0000,479.60,13141,318,-1,0.1
30939,609.7,16.62,-1.00,1.64,-1.0000,-1.0000,479.70,13177,324,-1,0.1
31190,273.1,15.55,-1.00,3.66,-1.0000,-1.0000,479.74,13141,318,-1,0.1
31442,620.6,14.99,-1.00,1.61,-1.0000,-1.0000,479.84,13177,324,-1,0.1
31694,466.0,12.92,-1.00,2.15,-1.0000,-1.0000,479.88,13141,318,-1,0.0
31945,393.6,17.11,-1.00,2.54,-1.0000,-1.0000,479.95,13153,320,-1,0.0
32194,448.3,15.13,-1.00,2.23,-1.0000,-1.0000,480.03,13165,322,-1,0.0
32446,538.4,11.93,-1.00,1.86,-1.0000,-1.0000,480.11,13189,326,-1,0.0
32696,388.3,17.17,-1.00,2.58,-1.0000,-1.0000,479.88,12745,252,-1,0.0
32947,510.3,19.71,-1.00,1.96,-1.0000,-1.0000,479.40,11977,124,-1,0.0
33197,670.4,17.20,-1.00,1.49,-1.0000,-1.0000,479.30,11701,78,-1,0.0
33448,617.1,18.69,-1.00,1.62,-1.0000,-1.0000,479.37,11701,78,-1,0.0
33699,556.5,16.04,-1.00,1.80,-1.0000,-1.0000,479.97,12529,216,-1,0.0
33951,452.8,18.11,-1.00,2.21,-1.0000,-1.0000,480.51,13249,336,-1,0.0
34203,384.8,18.12,-1.00,2.60,-1.0000,-1.0000,480.53,13165,322,-1,0.0
34455,474.7,18.57,-1.00,2.11,-1.0000,-1.0000,480.61,13153,320,-1,0.0
34708,374.7,16.04,-1.00,2.67,-1.0000,-1.0000,480.69,13165,322,-1,0.0
34959,351.1,20.18,-1.00,2.85,-1.0000,-1.0000,480.76,13153,320,-1,0.0
35210,535.5,20.69,-1.00,1.87,-1.0000,-1.0000,480.74,13033,300,-1,0.0
35460,529.6,14.62,-1.00,1.89,-1.0000,-1.0000,480.84,13093,310,-1,0.0
35711,567.5,15.55,-1.00,1.76,-1.0000,-1.0000,480.95,13165,322,-1,0.0
35962,527.0,22.81,-1.00,1.90,-1.0000,-1.0000,481.04,13201,328,-1,0.0
36212,572.1,15.60,-1.00,1.75,-1.0000,-1.0000,481.09,13177,324,-1,0.0
36463,554.9,18.72,-1.00,1.80,-1.0000,-1.0000,480.92,12673,240,-1,0.0
36715,535.2,18.09,-1.00,1.87,-1.0000,-1.0000,480.41,11893,110,-1,0.0
36966,503.4,14.56,-1.00,1.99,-1.0000,-1.0000,480.36,11701,78,-1,0.0
37216,679.1,15.57,-1.00,1.47,-1.0000,-1.0000,480.43,11701,78,-1,0.0
37467,564.9,24.39,-1.00,1.77,-1.0000,-1.0000,480.50,11701,78,-1,0.0
37717,685.9,20.31,-1.00,1.46,-1.0000,-1.0000,480.57,11701,78,-1,0.0
37968,431.5,20.77,-1.00,2.32,-1.0000,-1.0000,480.65,11701,78,-1,0.0
38218,667.2,21.35,-1.00,1.50,-1.0000,-1.0000,480.71,11701,78,-1,0.0
38469,546.0,14.98,-1.00,1.83,-1.0000,-1.0000,480.79,11713,80,-1,0.0
38721,527.8,15.58,-1.00,1.89,-1.0000,-1.0000,480.86,11713,80,-1,0.0
38972,640.5,17.63,-1.00,1.56,-1.0000,-1.0000,480.94,11713,80,-1,0.0
39223,675.1,19.75,-1.00,1.48,-1.0000,-1.0000,481.01,11713,80,-1,0.0
39473,598.9,20.77,-1.00,1.67,-1.0000,-1.0000,481.08,11713,80,-1,0.0
39724,712.1,14.01,-1.00,1.40,-1.0000,-1.0000,478.26,11713,80,-1,0.0
39975,691.2,11.93,-1.00,1.45,-1.0000,-1.0000,478.33,11713,80,-1,0.0
40225,676.4,15.05,-1.00,1.48,-1.0000,-1.0000,478.40,11713,80,-1,0.0
40476,667.2,14.56,-1.00,1.50,-1.0000,-1.0000,478.47,11713,80,-1,0.0
40727,464.4,20.70,-1.00,2.15,-1.0000,-1.0000,478.54,11713,80,-1,0.0
40978,588.9,18.22,-1.00,1.70,-1.0000,-1.0000,478.61,11713,80,-1,0.0
41229,506.3,19.65,-1.00,1.98,-1.0000,-1.0000,478.69,11713,80,-1,0.0
41480,428.9,14.10,-1.00,2.33,-1.0000,-1.0000,478.76,11713,80,-1,0.0
41730,559.8,20.18,-1.00,1.79,-1.0000,-1.0000,478.83,11713,80,-1,0.0
41981,478.3,15.09,-1.00,2.09,-1.0000,-1.0000,478.90,11713,80,-1,0.0
42231,613.9,20.31,-1.00,1.63,-1.0000,-1.0000,478.97,11713,80,-1,0.0
42482,512.9,25.40,-1.00,1.95,-1.0000,-1.0000,479.04,11713,80,-1,0.0
42733,677.6,17.19,-1.00,1.48,-1.0000,-1.0000,479.11,11713,80,-1,0.0
42984,708.4,17.67,-1.00,1.41,-1.0000,-1.0000,479.19,11713,80,-1,0.0
43235,602.3,15.48,-1.00,1.66,-1.0000,-1.0000,479.26,11713,80,-1,0.0
43486,523.3,18.15,-1.00,1.91,-1.0000,-1.0000,479.33,11713,80,-1,0.0
43738,680.7,16.55,-1.00,1.47,-1.0000,-1.0000,479.41,11713,80,-1,0.0
43989,611.6,14.55,-1.00,1.63,-1.0000,-1.0000,479.48,11713,80,-1,0.0
44240,652.6,18.58,-1.00,1.53,-1.0000,-1.0000,479.55,11713,80,-1,0.0
44491,581.2,16.61,-1.00,1.72,-1.0000,-1.0000,479.63,11727,83,-1,0.0
44742,612.0,20.80,-1.00,1.63,-1.0000,-1.0000,479.70,11727,83,-1,0.0
44992,600.1,16.12,-1.00,1.67,-1.0000,-1.0000,479.77,11715,81,-1,0.0
45244,639.2,16.04,-1.00,1.56,-1.0000,-1.0000,479.84,11715,81,-1,0.0
45495,624.3,15.58,-1.00,1.60,-1.0000,-1.0000,479.90,11715,81,-1,0.0
45746,620.8,19.66,-1.00,1.61,-1.0000,-1.0000,479.97,11715,81,-1,0.0
45997,641.0,16.12,-1.00,1.56,-1.0000,-1.0000,480.05,11727,83,-1,0.0
46248,655.4,16.05,-1.00,1.53,-1.0000,-1.0000,480.12,11727,83,-1,0.0
46499,643.7,18.68,-1.00,1.55,-1.0000,-1.0000,480.19,11727,83,-1,0.0
46750,600.6,17.64,-1.00,1.67,-1.0000,-1.0000,480.26,11723,82,-1,0.0
47001,457.1,17.13,-1.00,2.19,-1.0000,-1.0000,480.33,11723,82,-1,0.0
47251,668.4,13.04,-1.00,1.50,-1.0000,-1.0000,480.40,11723,82,-1,0.0
47502,660.1,15.04,-1.00,1.51,-1.0000,-1.0000,480.47,11723,82,-1,0.0
47753,671.0,16.05,-1.00,1.49,-1.0000,-1.0000,480.54,11723,82,-1,0.0
48004,625.9,17.68,-1.00,1.60,-1.0000,-1.0000,480.61,11723,82,-1,0.0
48254,645.1,16.14,-1.00,1.55,-1.0000,-1.0000,480.69,11723,82,-1,0.0
48504,635.1,22.94,-1.00,1.57,-1.0000,-1.0000,480.76,11723,82,-1,0.0
48754,690.4,15.56,-1.00,1.45,-1.0000,-1.0000,480.83,11723,82,-1,0.0
49005,325.6,16.09,-1.00,3.07,-1.0000,-1.0000,480.90,11723,82,-1,0.0
49255,662.3,17.20,-1.00,1.51,-1.0000,-1.0000,480.97,11723,82,-1,0.0
49507,626.1,14.00,-1.00,1.60,-1.0000,-1.0000,481.04,11723,82,-1,0.0
49760,199.0,26.25,-1.00,5.03,-1.0000,-1.0000,481.10,11723,82,-1,0.0
50010,613.6,14.06,-1.00,1.63,-1.0000,-1.0000,478.31,11723,82,-1,0.0
50262,690.5,14.99,-1.00,1.45,-1.0000,-1.0000,478.38,11723,82,-1,0.0
50512,698.4,14.59,-1.00,1.43,-1.0000,-1.0000,478.45,11723,82,-1,0.0
50763,665.6,19.14,-1.00,1.50,-1.0000,-1.0000,478.52,11723,82,-1,0.0
51013,658.6,18.70,-1.00,1.52,-1.0000,-1.0000,478.59,11723,82,-1,0.0
51264,595.2,17.67,-1.00,1.68,-1.0000,-1.0000,478.66,11723,82,-1,0.0
51514,661.9,14.58,-1.00,1.51,-1.0000,-1.0000,478.73,11723,82,-1,0.0
51765,555.1,15.55,-1.00,1.80,-1.0000,-1.0000,478.80,11723,82,-1,0.0
52017,584.3,17.09,-1.00,1.71,-1.0000,-1.0000,478.87,11723,82,-1,0.0
52267,571.9,17.69,-1.00,1.75,-1.0000,-1.0000,478.94,11723,82,-1,0.0
52517,644.5,16.19,-1.00,1.55,-1.0000,-1.0000,479.01,11723,82,-1,0.0
52768,642.1,13.47,-1.00,1.56,-1.0000,-1.0000,479.08,11723,82,-1,0.0
53019,598.9,14.99,-1.00,1.67,-1.0000,-1.0000,479.15,11723,82,-1,0.0
53270,547.3,20.76,-1.00,1.83,-1.0000,-1.0000,479.26,11723,82,-1,0.0
53521,487.3,13.57,-1.00,2.05,-1.0000,-1.0000,479.34,11735,84,-1,0.0
53771,615.2,15.55,-1.00,1.63,-1.0000,-1.0000,479.40,11735,84,-1,0.0
54021,608.8,16.10,-1.00,1.64,-1.0000,-1.0000,479.47,11735,84,-1,0.0
54271,622.2,22.98,-1.00,1.61,-1.0000,-1.0000,479.54,11735,84,-1,0.0
54522,623.8,15.07,-1.00,1.60,-1.0000,-1.0000,479.61,11735,84,-1,0.0
54772,630.2,15.58,-1.00,1.59,-1.0000,-1.0000,479.67,11735,84,-1,0.0
55022,655.6,14.03,-1.00,1.53,-1.0000,-1.0000,479.74,11735,84,-1,0.0
55273,618.9,16.65,-1.00,1.62,-1.0000,-1.0000,479.82,11735,84,-1,0.0
55523,624.1,18.27,-1.00,1.60,-1.0000,-1.0000,479.88,11735,84,-1,0.0
55774,662.9,19.63,-1.00,1.51,-1.0000,-1.0000,479.95,11735,84,-1,0.0
56025,607.6,16.14,-1.00,1.65,-1.0000,-1.0000,480.02,11735,84,-1,0.0
56276,648.3,21.81,-1.00,1.54,-1.0000,-1.0000,480.09,11735,84,-1,0.0
56526,617.7,15.66,-1.00,1.62,-1.0000,-1.0000,480.16,11735,84,-1,0.0
56777,572.2,18.12,-1.00,1.75,-1.0000,-1.0000,480.23,11735,84,-1,0.0
57027,601.0,16.64,-1.00,1.66,-1.0000,-1.0000,480.29,11735,84,-1,0.0
57279,571.5,20.16,-1.00,1.75,-1.0000,-1.0000,480.37,11735,84,-1,0.0
57530,514.4,14.52,-1.00,1.94,-1.0000,-1.0000,480.44,11735,84,-1,0.0
57781,643.3,13.00,-1.00,1.55,-1.0000,-1.0000,480.51,11735,84,-1,0.0
58032,654.9,18.66,-1.00,1.53,-1.0000,-1.0000,480.58,11735,84,-1,0.0
58283,682.5,15.01,-1.00,1.47,-1.0000,-1.0000,480.65,11735,84,-1,0.0
58534,670.2,12.52,-1.00,1.49,-1.0000,-1.0000,480.73,11747,86,-1,0.0
58784,637.2,18.63,-1.00,1.57,-1.0000,-1.0000,480.74,11747,86,-1,0.0
59036,596.6,19.67,-1.00,1.68,-1.0000,-1.0000,480.81,11747,86,-1,0.0
59286,578.0,20.78,-1.00,1.73,-1.0000,-1.0000,480.89,11747,86,-1,0.0
59536,628.1,18.30,-1.00,1.59,-1.0000,-1.0000,480.96,11747,86,-1,0.0
59787,628.5,20.15,-1.00,1.59,-1.0000,-1.0000,481.03,11747,86,-1,0.0
60041,196.3,16.46,-1.00,5.09,-1.0000,-1.0000,481.10,11747,86,-1,0.0
60291,670.2,14.05,-1.00,1.49,-1.0000,-1.0000,478.30,11747,86,-1,0.0
60541,665.2,13.06,-1.00,1.50,-1.0000,-1.0000,478.37,11747,86,-1,0.0
60792,606.3,23.75,-1.00,1.65,-1.0000,-1.0000,478.44,11747,86,-1,0.0
61043,607.5,19.21,-1.00,1.65,-1.0000,-1.0000,478.51,11747,86,-1,0.0
61294,392.2,14.50,-1.00,2.55,-1.0000,-1.0000,478.58,11747,86,-1,0.0
61545,640.4,18.75,-1.00,1.56,-1.0000,-1.0000,478.65,11747,86,-1,0.0
61796,666.1,17.62,-1.00,1.50,-1.0000,-1.0000,478.73,11747,86,-1,0.0
62047,654.9,20.21,-1.00,1.53,-1.0000,-1.0000,478.80,11747,86,-1,0.0
62298,623.6,16.60,-1.00,1.60,-1.0000,-1.0000,478.87,11747,86,-1,0.0
62550,619.4,15.56,-1.00,1.61,-1.0000,-1.0000,478.96,11761,89,-1,0.0
62800,650.9,17.19,-1.00,1.54,-1.0000,-1.0000,479.03,11761,89,-1,0.0
63050,645.1,17.15,-1.00,1.55,-1.0000,-1.0000,479.10,11761,89,-1,0.0
63301,648.9,16.05,-1.00,1.54,-1.0000,-1.0000,479.17,11761,89,-1,0.0
63552,629.6,17.16,-1.00,1.59,-1.0000,-1.0000,479.24,11761,89,-1,0.0
63803,637.3,17.58,-1.00,1.57,-1.0000,-1.0000,479.32,11761,89,-1,0.0
64054,665.7,14.57,-1.00,1.50,-1.0000,-1.0000,479.38,11761,89,-1,0.0
64304,638.5,16.09,-1.00,1.57,-1.0000,-1.0000,479.46,11761,89,-1,0.0
64556,590.4,21.20,-1.00,1.69,-1.0000,-1.0000,479.53,11761,89,-1,0.0
64807,649.4,19.83,-1.00,1.54,-1.0000,-1.0000,479.60,11761,89,-1,0.0
65057,602.6,18.17,-1.00,1.66,-1.0000,-1.0000,479.67,11761,89,-1,0.0
65308,628.9,15.52,-1.00,1.59,-1.0000,-1.0000,479.75,11761,89,-1,0.0
65558,386.8,15.64,-1.00,2.59,-1.0000,-1.0000,479.81,11761,89,-1,0.0
65808,682.2,18.21,-1.00,1.47,-1.0000,-1.0000,479.89,11761,89,-1,0.0
66059,594.0,15.57,-1.00,1.68,-1.0000,-1.0000,479.96,11761,89,-1,0.0
66310,668.9,17.71,-1.00,1.49,-1.0000,-1.0000,480.03,11761,89,-1,0.0
66560,618.4,17.18,-1.00,1.62,-1.0000,-1.0000,480.10,11753,88,-1,0.0
66810,632.4,16.64,-1.00,1.58,-1.0000,-1.0000,480.17,11753,88,-1,0.0
67061,709.0,12.45,-1.00,1.41,-1.0000,-1.0000,480.24,11753,88,-1,0.0
67311,579.2,14.09,-1.00,1.73,-1.0000,-1.0000,480.31,11753,88,-1,0.0
67562,609.8,15.59,-1.00,1.64,-1.0000,-1.0000,480.38,11753,88,-1,0.0
67812,648.2,19.18,-1.00,1.54,-1.0000,-1.0000,480.15,11753,88,-1,0.0
68062,668.0,16.17,-1.00,1.50,-1.0000,-1.0000,480.22,11753,88,-1,0.0
68314,675.7,14.46,-1.00,1.48,-1.0000,-1.0000,480.30,11753,88,-1,0.0
68566,372.1,13.96,-1.00,2.69,-1.0000,-1.0000,480.37,11765,90,-1,0.0
68817,674.3,11.92,-1.00,1.48,-1.0000,-1.0000,480.44,11765,90,-1,0.0
69069,629.3,13.98,-1.00,1.59,-1.0000,-1.0000,480.51,11765,90,-1,0.0
69320,335.4,19.68,-1.00,2.98,-1.0000,-1.0000,480.58,11765,90,-1,0.0
69571,590.4,23.46,-1.00,1.69,-1.0000,-1.0000,480.64,11765,90,-1,0.0
69822,663.3,19.70,-1.00,1.51,-1.0000,-1.0000,480.71,11765,90,-1,0.0
70074,244.3,12.88,-1.00,4.09,-1.0000,-1.0000,480.78,11765,90,-1,0.0
70327,270.7,13.88,-1.00,3.69,-1.0000,-1.0000,480.85,11765,90,-1,0.0
70580,373.7,13.90,-1.00,2.68,-1.0000,-1.0000,478.03,11765,90,-1,0.0
70830,385.0,11.46,-1.00,2.60,-1.0000,-1.0000,478.08,11765,90,-1,0.0
71080,257.4,15.12,-1.00,3.88,-1.0000,-1.0000,478.13,11765,90,-1,0.0
71330,572.0,16.64,-1.00,1.75,-1.0000,-1.0000,478.19,11765,90,-1,0.0
71581,638.9,19.74,-1.00,1.57,-1.0000,-1.0000,478.25,11765,90,-1,0.0
71832,502.8,15.56,-1.00,1.99,-1.0000,-1.0000,478.31,11765,90,-1,0.0
72082,590.2,17.22,-1.00,1.69,-1.0000,-1.0000,478.38,11765,90,-1,0.0
72333,648.9,20.16,-1.00,1.54,-1.0000,-1.0000,478.45,11765,90,-1,0.0
72585,563.8,23.30,-1.00,1.77,-1.0000,-1.0000,478.52,11765,90,-1,0.0
72835,542.1,19.80,-1.00,1.84,-1.0000,-1.0000,478.58,11765,90,-1,0.0
73086,573.7,19.17,-1.00,1.74,-1.0000,-1.0000,478.65,11765,90,-1,0.0
73336,489.0,16.69,-1.00,2.04,-1.0000,-1.0000,478.72,11765,90,-1,0.0
73586,523.0,21.32,-1.00,1.91,-1.0000,-1.0000,478.79,11765,90,-1,0.0
73837,505.8,17.69,-1.00,1.98,-1.0000,-1.0000,478.86,11765,90,-1,0.0
74088,681.5,16.06,-1.00,1.47,-1.0000,-1.0000,478.93,11765,90,-1,0.0
74339,525.8,18.64,-1.00,1.90,-1.0000,-1.0000,479.00,11765,90,-1,0.0
74590,638.4,19.17,-1.00,1.57,-1.0000,-1.0000,479.07,11765,90,-1,0.0
74842,560.2,17.65,-1.00,1.79,-1.0000,-1.0000,479.14,11765,90,-1,0.0
75093,673.8,22.71,-1.00,1.48,-1.0000,-1.0000,479.20,11765,90,-1,0.0
75344,591.2,11.96,-1.00,1.69,-1.0000,-1.0000,479.27,11765,90,-1,0.0
75595,592.4,15.56,-1.00,1.69,-1.0000,-1.0000,479.34,11765,90,-1,0.0
75846,545.6,17.16,-1.00,1.83,-1.0000,-1.0000,479.40,11765,90,-1,0.0
76097,468.1,14.51,-1.00,2.14,-1.0000,-1.0000,479.46,11765,90,-1,0.0
76348,640.8,17.08,-1.00,1.56,-1.0000,-1.0000,479.53,11765,90,-1,0.0
76599,618.4,14.57,-1.00,1.62,-1.0000,-1.0000,479.59,11765,90,-1,0.0
76850,640.1,17.63,-1.00,1.56,-1.0000,-1.0000,479.66,11765,90,-1,0.0
77100,622.9,13.01,-1.00,1.61,-1.0000,-1.0000,479.72,11765,90,-1,0.0
77351,653.7,24.88,-1.00,1.53,-1.0000,-1.0000,479.78,11765,90,-1,0.0
