timestamp,fps,cpu_usage,gpu_usage,frame_time_ms,process_time,physics_time,memory_mb,object_count,node_count,draw_calls,latency_ms
17203,1,6,12,96,22,00,622,98,-1,0000,-1,0000,451,83,144,41,-1,N/A
17426,1,8,5,85,22,00,565,16,-1,0000,-1,0000,481,53,144,41,-1,N/A
17678,348,8,17,12,5,00,2,87,-1,0000,-1,0000,481,00,144,41,-1,N/A
17928,374,7,11,91,5,00,2,67,-1,0000,-1,0000,481,05,144,41,-1,N/A
18179,300,7,10,94,5,00,3,33,-1,0000,-1,0000,481,18,144,41,-1,N/A
18432,255,0,13,88,5,00,3,92,-1,0000,-1,0000,481,21,144,41,-1,N/A
18684,405,3,18,57,26,00,2,47,-1,0000,-1,0000,454,46,144,41,-1,N/A
18934,409,1,14,58,26,00,2,44,-1,0000,-1,0000,454,59,152,44,-1,N/A
19186,404,1,12,40,26,00,2,47,-1,0000,-1,0000,454,62,152,44,-1,N/A
19436,412,3,15,62,26,00,2,43,-1,0000,-1,0000,454,65,152,44,-1,N/A
19688,406,8,18,67,23,00,2,46,-1,0000,-1,0000,454,68,152,44,-1,N/A
19938,418,0,14,00,23,00,2,39,-1,0000,-1,0000,454,71,152,44,-1,N/A
20190,392,6,17,64,23,00,2,55,-1,0000,-1,0000,454,74,152,44,-1,N/A
20441,375,7,12,94,23,00,2,66,-1,0000,-1,0000,454,78,152,44,-1,N/A
20693,409,3,10,88,33,00,2,44,-1,0000,-1,0000,454,81,152,44,-1,N/A
20944,405,8,17,11,33,00,2,46,-1,0000,-1,0000,454,84,144,41,-1,N/A
21196,433,3,17,63,33,00,2,31,-1,0000,-1,0000,454,88,144,41,-1,N/A
21448,369,2,11,84,33,00,2,71,-1,0000,-1,0000,454,92,144,41,-1,N/A
21699,433,0,12,46,36,00,2,31,-1,0000,-1,0000,454,96,144,41,-1,N/A
21952,410,6,12,32,36,00,2,44,-1,0000,-1,0000,454,99,144,41,-1,N/A
22204,415,9,12,40,36,00,2,40,-1,0000,-1,0000,455,03,144,41,-1,N/A
22454,412,8,11,98,36,00,2,42,-1,0000,-1,0000,455,07,152,44,-1,N/A
22705,400,6,16,64,32,00,2,50,-1,0000,-1,0000,455,10,152,44,-1,N/A
22957,397,3,11,85,32,00,2,52,-1,0000,-1,0000,455,14,152,44,-1,N/A
23210,303,0,16,51,32,00,3,30,-1,0000,-1,0000,455,17,152,44,-1,N/A
23460,400,4,12,99,32,00,2,50,-1,0000,-1,0000,455,20,152,44,-1,N/A
23711,368,2,13,50,32,00,2,72,-1,0000,-1,0000,455,24,152,44,-1,N/A
23961,403,3,18,73,32,00,2,48,-1,0000,-1,0000,455,27,152,44,-1,N/A
24214,225,1,13,37,32,00,4,44,-1,0000,-1,0000,455,30,152,44,-1,N/A
24466,425,1,16,55,32,00,2,35,-1,0000,-1,0000,455,34,144,41,-1,N/A
24717,404,8,18,13,31,00,2,47,-1,0000,-1,0000,455,38,144,41,-1,N/A
24968,344,2,19,79,31,00,2,91,-1,0000,-1,0000,455,42,144,41,-1,N/A
25220,409,6,13,43,31,00,2,44,-1,0000,-1,0000,455,45,144,41,-1,N/A
25471,416,7,9,32,31,00,2,40,-1,0000,-1,0000,455,49,144,41,-1,N/A
25723,379,2,11,86,33,00,2,64,-1,0000,-1,0000,455,53,152,44,-1,N/A
25975,399,8,12,94,33,00,2,50,-1,0000,-1,0000,455,56,152,44,-1,N/A
26226,398,0,15,54,33,00,2,51,-1,0000,-1,0000,455,59,152,44,-1,N/A
26477,408,7,10,93,33,00,2,45,-1,0000,-1,0000,455,63,152,44,-1,N/A
26729,412,2,11,37,32,00,2,43,-1,0000,-1,0000,455,66,152,44,-1,N/A
26979,414,2,9,36,32,00,2,41,-1,0000,-1,0000,456,29,161,46,-1,N/A
27231,395,8,14,95,32,00,2,53,-1,0000,-1,0000,456,32,161,46,-1,N/A
27483,332,3,11,37,32,00,3,01,-1,0000,-1,0000,456,35,161,46,-1,N/A
27733,425,8,12,49,31,00,2,35,-1,0000,-1,0000,456,38,153,43,-1,N/A
27984,426,9,15,08,31,00,2,34,-1,0000,-1,0000,456,42,153,43,-1,N/A
28235,404,6,12,96,31,00,2,47,-1,0000,-1,0000,456,45,153,43,-1,N/A
28487,417,7,13,92,31,00,2,39,-1,0000,-1,0000,456,49,161,46,-1,N/A
28738,418,9,14,52,35,00,2,39,-1,0000,-1,0000,456,53,161,46,-1,N/A
28991,413,8,12,90,35,00,2,42,-1,0000,-1,0000,456,57,161,46,-1,N/A
29241,402,4,13,49,35,00,2,49,-1,0000,-1,0000,456,60,161,46,-1,N/A
29492,395,2,11,46,35,00,2,53,-1,0000,-1,0000,456,63,161,46,-1,N/A
29742,326,5,14,51,35,00,3,06,-1,0000,-1,0000,456,66,161,46,-1,N/A
29993,396,3,14,60,35,00,2,52,-1,0000,-1,0000,456,69,161,46,-1,N/A
30243,397,7,10,90,35,00,2,51,-1,0000,-1,0000,456,69,161,46,-1,N/A
30496,242,2,16,49,35,00,4,13,-1,0000,-1,0000,456,72,153,43,-1,N/A
30748,388,0,15,99,36,00,2,58,-1,0000,-1,0000,456,76,153,43,-1,N/A
