timestamp,fps,cpu_usage,gpu_usage,frame_time_ms,process_time,physics_time,memory_mb,object_count,node_count,draw_calls,latency_ms
15187,2,1,0,00,12,00,477,01,-1,0000,-1,0000,457,42,144,41,-1,N/A
15358,2,0,6,83,12,00,503,25,-1,0000,-1,0000,457,34,144,41,-1,N/A
15610,401,1,12,95,12,00,2,49,-1,0000,-1,0000,457,38,144,41,-1,N/A
15861,422,6,19,64,12,00,2,37,-1,0000,-1,0000,457,40,144,41,-1,N/A
16112,366,6,14,06,28,00,2,73,-1,0000,-1,0000,457,43,144,41,-1,N/A
16364,422,0,14,98,28,00,2,37,-1,0000,-1,0000,457,47,144,41,-1,N/A
16614,294,8,10,93,28,00,3,39,-1,0000,-1,0000,457,51,144,41,-1,N/A
16866,417,9,13,95,28,00,2,39,-1,0000,-1,0000,457,54,144,41,-1,N/A
17117,407,6,12,46,25,00,2,45,-1,0000,-1,0000,457,58,144,41,-1,N/A
17370,226,1,14,95,25,00,4,42,-1,0000,-1,0000,457,62,144,41,-1,N/A
17623,422,6,14,39,25,00,2,37,-1,0000,-1,0000,457,66,144,41,-1,N/A
17875,245,4,11,34,25,00,4,07,-1,0000,-1,0000,457,70,144,41,-1,N/A
18126,241,8,12,46,28,00,4,14,-1,0000,-1,0000,457,73,144,41,-1,N/A
18379,387,6,15,46,28,00,2,58,-1,0000,-1,0000,457,77,144,41,-1,N/A
18631,378,2,11,89,28,00,2,64,-1,0000,-1,0000,457,81,144,41,-1,N/A
18881,401,1,14,60,28,00,2,49,-1,0000,-1,0000,457,85,144,41,-1,N/A
19136,193,0,19,36,36,00,5,18,-1,0000,-1,0000,457,89,144,41,-1,N/A
19386,393,0,9,92,36,00,2,54,-1,0000,-1,0000,457,92,144,41,-1,N/A
19639,406,9,14,93,36,00,2,46,-1,0000,-1,0000,457,96,144,41,-1,N/A
19892,243,8,10,77,36,00,4,10,-1,0000,-1,0000,458,00,144,41,-1,N/A
20143,397,7,10,89,34,00,2,51,-1,0000,-1,0000,458,04,144,41,-1,N/A
20395,384,6,18,13,34,00,2,60,-1,0000,-1,0000,458,09,144,41,-1,N/A
20647,379,3,20,20,34,00,2,64,-1,0000,-1,0000,458,12,144,41,-1,N/A
20899,325,9,14,42,34,00,3,07,-1,0000,-1,0000,458,16,144,41,-1,N/A
21151,244,9,16,57,35,00,4,08,-1,0000,-1,0000,458,20,144,41,-1,N/A
21404,303,9,12,31,35,00,3,29,-1,0000,-1,0000,458,24,144,41,-1,N/A
21656,409,1,15,51,35,00,2,44,-1,0000,-1,0000,458,28,144,41,-1,N/A
21908,427,4,12,44,35,00,2,34,-1,0000,-1,0000,458,31,144,41,-1,N/A
22159,406,8,11,91,35,00,2,46,-1,0000,-1,0000,458,35,144,41,-1,N/A
22409,416,6,17,68,35,00,2,40,-1,0000,-1,0000,458,38,144,41,-1,N/A
22661,411,5,15,52,35,00,2,43,-1,0000,-1,0000,458,41,144,41,-1,N/A
22911,259,4,14,02,35,00,3,86,-1,0000,-1,0000,458,45,144,41,-1,N/A
23162,423,9,12,49,34,00,2,36,-1,0000,-1,0000,458,48,144,41,-1,N/A
23413,423,1,13,49,34,00,2,36,-1,0000,-1,0000,458,52,144,41,-1,N/A
23664,408,3,13,99,34,00,2,45,-1,0000,-1,0000,458,55,144,41,-1,N/A
23915,412,6,11,93,34,00,2,42,-1,0000,-1,0000,485,37,144,41,-1,N/A
24166,407,7,18,17,33,00,2,45,-1,0000,-1,0000,485,40,144,41,-1,N/A
24417,420,9,18,65,33,00,2,38,-1,0000,-1,0000,485,43,144,41,-1,N/A
24669,257,2,15,53,33,00,3,89,-1,0000,-1,0000,485,46,144,41,-1,N/A
24921,331,1,10,30,33,00,3,02,-1,0000,-1,0000,485,51,153,43,-1,N/A
25173,417,7,16,59,34,00,2,39,-1,0000,-1,0000,485,55,153,43,-1,N/A
25425,328,8,13,97,34,00,3,04,-1,0000,-1,0000,485,57,153,43,-1,N/A
25676,426,3,16,57,34,00,2,35,-1,0000,-1,0000,485,61,153,43,-1,N/A
25927,423,8,13,47,34,00,2,36,-1,0000,-1,0000,485,64,153,43,-1,N/A
26266,4,3,11,16,23,00,232,29,-1,0000,-1,0000,489,13,153,43,-1,N/A
26517,338,6,11,35,23,00,2,95,-1,0000,-1,0000,490,11,153,43,-1,N/A
26769,399,0,13,98,23,00,2,51,-1,0000,-1,0000,490,15,153,43,-1,N/A
27019,409,5,21,38,23,00,2,44,-1,0000,-1,0000,490,18,153,43,-1,N/A
27270,395,2,19,75,20,00,2,53,-1,0000,-1,0000,490,22,153,43,-1,N/A
27521,375,2,15,00,20,00,2,67,-1,0000,-1,0000,490,25,153,43,-1,N/A
