timestamp,fps,cpu_usage,gpu_usage,frame_time_ms,process_time,physics_time,memory_mb,object_count,node_count,draw_calls,latency_ms
17643,2,1,16,15,8,00,479,61,-1,0000,-1,0000,479,59,144,41,-1,N/A
17807,2,1,6,33,8,00,485,21,-1,0000,-1,0000,479,50,144,41,-1,N/A
18058,376,6,15,06,8,00,2,66,-1,0000,-1,0000,479,54,144,41,-1,N/A
18308,421,0,12,50,8,00,2,38,-1,0000,-1,0000,479,57,144,41,-1,N/A
18559,415,7,14,00,8,00,2,41,-1,0000,-1,0000,479,68,144,41,-1,N/A
18810,398,0,11,46,31,00,2,51,-1,0000,-1,0000,479,71,144,41,-1,N/A
19061,375,8,15,51,31,00,2,66,-1,0000,-1,0000,479,75,144,41,-1,N/A
19313,386,4,14,44,31,00,2,59,-1,0000,-1,0000,479,78,144,41,-1,N/A
19564,384,9,12,48,31,00,2,60,-1,0000,-1,0000,479,81,144,41,-1,N/A
19816,411,3,18,59,36,00,2,43,-1,0000,-1,0000,479,84,144,41,-1,N/A
20067,421,3,11,39,36,00,2,37,-1,0000,-1,0000,479,87,144,41,-1,N/A
20320,398,6,13,92,36,00,2,51,-1,0000,-1,0000,479,91,144,41,-1,N/A
20570,419,4,15,58,36,00,2,38,-1,0000,-1,0000,479,94,144,41,-1,N/A
20821,383,8,12,99,31,00,2,61,-1,0000,-1,0000,479,97,144,41,-1,N/A
21073,400,6,18,61,31,00,2,50,-1,0000,-1,0000,480,00,144,41,-1,N/A
21325,406,4,10,88,31,00,2,46,-1,0000,-1,0000,480,04,144,41,-1,N/A
21575,384,4,14,05,31,00,2,60,-1,0000,-1,0000,480,07,144,41,-1,N/A
21826,397,8,12,99,32,00,2,51,-1,0000,-1,0000,480,10,144,41,-1,N/A
22081,151,1,14,79,32,00,6,62,-1,0000,-1,0000,480,14,144,41,-1,N/A
22332,389,4,15,06,32,00,2,57,-1,0000,-1,0000,480,17,144,41,-1,N/A
22582,328,7,15,01,32,00,3,04,-1,0000,-1,0000,480,21,144,41,-1,N/A
22835,402,9,9,33,34,00,2,48,-1,0000,-1,0000,480,25,144,41,-1,N/A
23085,389,9,13,50,34,00,2,56,-1,0000,-1,0000,480,28,144,41,-1,N/A
23337,381,9,10,87,34,00,2,62,-1,0000,-1,0000,480,31,144,41,-1,N/A
23589,382,7,21,11,34,00,2,61,-1,0000,-1,0000,480,35,144,41,-1,N/A
23841,397,9,13,45,32,00,2,51,-1,0000,-1,0000,480,38,144,41,-1,N/A
24092,408,0,14,54,32,00,2,45,-1,0000,-1,0000,480,42,144,41,-1,N/A
24342,380,6,14,02,32,00,2,63,-1,0000,-1,0000,480,45,144,41,-1,N/A
24593,381,4,10,40,32,00,2,62,-1,0000,-1,0000,480,49,144,41,-1,N/A
24843,388,3,18,75,34,00,2,58,-1,0000,-1,0000,480,53,144,41,-1,N/A
25095,410,6,14,01,34,00,2,44,-1,0000,-1,0000,480,56,144,41,-1,N/A
25345,410,3,15,02,34,00,2,44,-1,0000,-1,0000,480,59,144,41,-1,N/A
25597,413,1,16,01,34,00,2,42,-1,0000,-1,0000,480,62,144,41,-1,N/A
25849,406,1,14,47,31,00,2,46,-1,0000,-1,0000,480,66,144,41,-1,N/A
26101,388,0,12,93,31,00,2,58,-1,0000,-1,0000,480,69,144,41,-1,N/A
26352,251,7,16,65,31,00,3,97,-1,0000,-1,0000,480,73,144,41,-1,N/A
26602,370,5,13,00,31,00,2,70,-1,0000,-1,0000,480,76,144,41,-1,N/A
26853,277,3,19,67,34,00,3,61,-1,0000,-1,0000,480,79,144,41,-1,N/A
27107,269,9,14,89,34,00,3,71,-1,0000,-1,0000,480,83,144,41,-1,N/A
27358,405,8,16,60,34,00,2,46,-1,0000,-1,0000,480,88,153,43,-1,N/A
27610,401,2,19,10,34,00,2,49,-1,0000,-1,0000,480,91,153,43,-1,N/A
27861,396,5,16,66,34,00,2,52,-1,0000,-1,0000,480,94,153,43,-1,N/A
28111,383,5,14,01,34,00,2,61,-1,0000,-1,0000,480,98,153,43,-1,N/A
28362,390,7,19,72,34,00,2,56,-1,0000,-1,0000,481,01,153,43,-1,N/A
28615,397,5,13,42,34,00,2,52,-1,0000,-1,0000,481,05,153,43,-1,N/A
28865,392,0,14,06,33,00,2,55,-1,0000,-1,0000,481,08,153,43,-1,N/A
29116,400,6,8,81,33,00,2,50,-1,0000,-1,0000,481,11,153,43,-1,N/A
29367,425,5,12,47,33,00,2,35,-1,0000,-1,0000,481,15,153,43,-1,N/A
29618,398,6,11,87,33,00,2,51,-1,0000,-1,0000,481,18,153,43,-1,N/A
29868,400,9,11,49,35,00,2,49,-1,0000,-1,0000,481,22,153,43,-1,N/A
30120,412,6,12,41,35,00,2,42,-1,0000,-1,0000,481,21,153,43,-1,N/A
30371,409,6,11,92,35,00,2,44,-1,0000,-1,0000,481,25,153,43,-1,N/A
30623,347,0,14,46,35,00,2,88,-1,0000,-1,0000,481,28,153,43,-1,N/A
30875,416,0,16,06,32,00,2,40,-1,0000,-1,0000,481,31,153,43,-1,N/A
31126,422,0,18,18,32,00,2,37,-1,0000,-1,0000,481,37,153,43,-1,N/A
31378,403,1,11,34,32,00,2,48,-1,0000,-1,0000,481,41,153,43,-1,N/A
31629,405,2,12,41,32,00,2,47,-1,0000,-1,0000,481,44,153,43,-1,N/A
31880,409,7,16,67,33,00,2,44,-1,0000,-1,0000,481,47,153,43,-1,N/A
32130,410,2,20,81,33,00,2,44,-1,0000,-1,0000,481,51,153,43,-1,N/A
32380,410,5,16,13,33,00,2,44,-1,0000,-1,0000,481,54,153,43,-1,N/A
32631,413,6,11,99,33,00,2,42,-1,0000,-1,0000,481,57,153,43,-1,N/A
32882,387,3,12,95,33,00,2,58,-1,0000,-1,0000,481,60,153,43,-1,N/A
33132,325,5,9,32,33,00,3,07,-1,0000,-1,0000,481,63,153,43,-1,N/A
33383,321,0,15,11,33,00,3,12,-1,0000,-1,0000,481,70,153,43,-1,N/A
33633,397,5,12,48,33,00,2,52,-1,0000,-1,0000,481,73,153,43,-1,N/A
33886,400,0,13,91,35,00,2,50,-1,0000,-1,0000,481,76,153,43,-1,N/A
34136,366,0,15,64,35,00,2,73,-1,0000,-1,0000,481,79,153,43,-1,N/A
34388,392,7,14,45,35,00,2,55,-1,0000,-1,0000,481,83,153,43,-1,N/A
34640,352,6,15,50,35,00,2,84,-1,0000,-1,0000,481,86,153,43,-1,N/A
34891,356,8,13,49,35,00,2,80,-1,0000,-1,0000,481,89,153,43,-1,N/A
35142,355,2,14,06,35,00,2,82,-1,0000,-1,0000,481,92,153,43,-1,N/A
35392,407,4,14,02,35,00,2,45,-1,0000,-1,0000,481,96,153,43,-1,N/A
35644,400,4,15,00,35,00,2,50,-1,0000,-1,0000,482,00,153,43,-1,N/A
35895,419,9,15,52,36,00,2,38,-1,0000,-1,0000,482,03,153,43,-1,N/A
36146,374,9,17,12,36,00,2,67,-1,0000,-1,0000,482,07,153,43,-1,N/A
36398,405,4,13,47,36,00,2,47,-1,0000,-1,0000,482,10,153,43,-1,N/A
36650,400,8,14,43,36,00,2,50,-1,0000,-1,0000,482,13,153,43,-1,N/A
36901,400,3,12,47,34,00,2,50,-1,0000,-1,0000,482,16,153,43,-1,N/A
37153,411,4,9,82,34,00,2,43,-1,0000,-1,0000,482,20,153,43,-1,N/A
37407,256,8,14,86,34,00,3,89,-1,0000,-1,0000,482,25,162,45,-1,N/A
37659,346,1,12,93,34,00,2,89,-1,0000,-1,0000,482,28,162,45,-1,N/A
37909,381,6,14,02,33,00,2,62,-1,0000,-1,0000,482,32,162,45,-1,N/A
38161,399,3,14,99,33,00,2,50,-1,0000,-1,0000,482,35,162,45,-1,N/A
38413,408,4,14,97,33,00,2,45,-1,0000,-1,0000,482,39,162,45,-1,N/A
38667,263,6,11,30,33,00,3,79,-1,0000,-1,0000,482,43,162,45,-1,N/A
38918,396,6,12,47,33,00,2,52,-1,0000,-1,0000,482,46,162,45,-1,N/A
39168,287,8,14,03,33,00,3,48,-1,0000,-1,0000,482,50,162,45,-1,N/A
39420,403,6,16,09,33,00,2,48,-1,0000,-1,0000,482,53,162,45,-1,N/A
39672,264,2,12,37,33,00,3,78,-1,0000,-1,0000,482,57,162,45,-1,N/A
39923,367,0,14,54,32,00,2,72,-1,0000,-1,0000,482,60,162,45,-1,N/A
40175,411,3,11,37,32,00,2,43,-1,0000,-1,0000,482,64,162,45,-1,N/A
40425,420,7,9,89,32,00,2,38,-1,0000,-1,0000,482,67,162,45,-1,N/A
40677,406,7,13,95,32,00,2,46,-1,0000,-1,0000,482,71,162,45,-1,N/A
