timestamp,fps,cpu_usage,gpu_usage,frame_time_ms,process_time,physics_time,memory_mb,object_count,node_count,draw_calls,latency_ms
37458,594.1,19.19,-1.00,1.68,-1.0000,-1.0000,462.46,153,43,-1,N/A
37710,124.5,17.10,-1.00,8.03,-1.0000,-1.0000,462.54,153,43,-1,N/A
37961,588.8,17.69,-1.00,1.70,-1.0000,-1.0000,457.47,153,43,-1,N/A
38212,579.1,16.03,-1.00,1.73,-1.0000,-1.0000,457.55,153,43,-1,N/A
38464,590.6,14.48,-1.00,1.69,-1.0000,-1.0000,457.62,153,43,-1,N/A
38714,661.7,11.46,-1.00,1.51,-1.0000,-1.0000,457.69,153,43,-1,N/A
38966,635.2,18.11,-1.00,1.57,-1.0000,-1.0000,457.77,153,43,-1,N/A
39216,741.8,18.18,-1.00,1.35,-1.0000,-1.0000,457.86,161,46,-1,N/A
39466,709.1,16.64,-1.00,1.41,-1.0000,-1.0000,457.94,161,46,-1,N/A
39717,727.4,20.90,-1.00,1.37,-1.0000,-1.0000,458.02,161,46,-1,N/A
39968,785.3,16.57,-1.00,1.27,-1.0000,-1.0000,458.10,161,46,-1,N/A
40219,738.2,23.85,-1.00,1.35,-1.0000,-1.0000,458.18,161,46,-1,N/A
40470,766.5,18.74,-1.00,1.30,-1.0000,-1.0000,458.26,161,46,-1,N/A
40721,718.0,18.10,-1.00,1.39,-1.0000,-1.0000,458.34,161,46,-1,N/A
40971,682.5,17.14,-1.00,1.47,-1.0000,-1.0000,458.42,161,46,-1,N/A
41223,651.3,17.62,-1.00,1.54,-1.0000,-1.0000,458.51,170,48,-1,N/A
41474,760.1,20.73,-1.00,1.32,-1.0000,-1.0000,458.59,170,48,-1,N/A
41724,721.4,20.28,-1.00,1.39,-1.0000,-1.0000,458.67,170,48,-1,N/A
41975,615.4,12.98,-1.00,1.63,-1.0000,-1.0000,458.75,170,48,-1,N/A
42226,745.0,20.83,-1.00,1.34,-1.0000,-1.0000,458.82,170,48,-1,N/A
42477,544.4,21.21,-1.00,1.84,-1.0000,-1.0000,458.89,170,48,-1,N/A
42727,678.4,16.10,-1.00,1.47,-1.0000,-1.0000,458.97,170,48,-1,N/A
42978,511.4,14.02,-1.00,1.96,-1.0000,-1.0000,459.04,170,48,-1,N/A
43229,679.3,18.70,-1.00,1.47,-1.0000,-1.0000,459.11,170,48,-1,N/A
43479,707.6,17.70,-1.00,1.41,-1.0000,-1.0000,459.19,170,48,-1,N/A
43730,690.1,12.95,-1.00,1.45,-1.0000,-1.0000,459.27,170,48,-1,N/A
43981,737.2,13.51,-1.00,1.36,-1.0000,-1.0000,459.34,170,48,-1,N/A
44234,329.2,15.94,-1.00,3.04,-1.0000,-1.0000,459.40,170,48,-1,N/A
44484,562.9,18.21,-1.00,1.78,-1.0000,-1.0000,459.46,170,48,-1,N/A
44736,595.3,16.05,-1.00,1.68,-1.0000,-1.0000,459.53,170,48,-1,N/A
55118,0.1,0.46,-1.00,10259.46,-1.0000,-1.0000,458.91,170,48,-1,N/A
55368,342.4,16.11,-1.00,2.92,-1.0000,-1.0000,458.95,170,48,-1,N/A
55620,492.4,16.04,-1.00,2.03,-1.0000,-1.0000,459.00,170,48,-1,N/A
55870,568.4,17.22,-1.00,1.76,-1.0000,-1.0000,459.06,170,48,-1,N/A
56122,448.5,15.00,-1.00,2.23,-1.0000,-1.0000,459.13,170,48,-1,N/A
56373,675.3,21.24,-1.00,1.48,-1.0000,-1.0000,459.19,170,48,-1,N/A
56624,596.5,18.19,-1.00,1.68,-1.0000,-1.0000,459.25,170,48,-1,N/A
56874,662.5,15.53,-1.00,1.51,-1.0000,-1.0000,459.32,170,48,-1,N/A
57126,716.6,14.56,-1.00,1.40,-1.0000,-1.0000,459.40,170,48,-1,N/A
57376,706.6,13.04,-1.00,1.42,-1.0000,-1.0000,459.47,170,48,-1,N/A
57626,730.6,18.13,-1.00,1.37,-1.0000,-1.0000,459.54,170,48,-1,N/A
57878,617.1,14.00,-1.00,1.62,-1.0000,-1.0000,459.62,170,48,-1,N/A
58128,518.0,21.87,-1.00,1.93,-1.0000,-1.0000,459.69,170,48,-1,N/A
58380,583.0,14.98,-1.00,1.72,-1.0000,-1.0000,459.76,170,48,-1,N/A
58630,697.8,20.73,-1.00,1.43,-1.0000,-1.0000,459.83,170,48,-1,N/A
58881,329.8,16.62,-1.00,3.03,-1.0000,-1.0000,459.90,170,48,-1,N/A
59133,377.6,10.36,-1.00,2.65,-1.0000,-1.0000,459.95,170,48,-1,N/A
59384,602.8,19.19,-1.00,1.66,-1.0000,-1.0000,460.00,170,48,-1,N/A
59634,612.7,16.12,-1.00,1.63,-1.0000,-1.0000,460.06,170,48,-1,N/A
